source_id,target,description,comment,annotation_1,annotation_2,annotation_3,votes_FAVOR,votes_AGAINST,votes_NONE,n_votes,vote_share_majority,gt_stance
alia_2641,Soterrar M30 Avenida Ilustración ,"El soterramiento de la M30 en este tramo conllevaría los siguientes beneficios: - reducción drástica de la contaminación atmosférica y acústica debida al tráfico continuo en la M30, que se intensifica en este tramo por la presencia de semáforos - permitir a los viandantes cruzar con comodidad y reducción de atropellos - creación de un espacio público en la actual M30, en el que fácilmente se pueden instalar parques, carril bici, etc (a modo Madrid-Rio) - revitalización de la zona de barrio del Pilar - eliminación de semáforos y de reducción de límite de velocidad a 50km/h en la M30 y, por tanto, reducción de atascos - independización de los accesos a la carretera de Colmenar (M-607) de la M30 - etc","Esta zona acumula siempre los mayores niveles de contaminación, en gran parte por la colocación de semáforos en plena M-30. Además de que es un peligro para los peatones que cruzamos diariamente esta transitada via. Es por ello que la propuesta pretende mejorar tanto los niveles de contaminación como la movilidad de peatones y vehículos. Además con dicho soterramiento podría aprovecharse la zona para crear nuevas zonas verdes que comuniquen el Parque de la Vaguada con el Parque Norte.",favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2642,Soterrar M30 Avenida Ilustración ,"El soterramiento de la M30 en este tramo conllevaría los siguientes beneficios: - reducción drástica de la contaminación atmosférica y acústica debida al tráfico continuo en la M30, que se intensifica en este tramo por la presencia de semáforos - permitir a los viandantes cruzar con comodidad y reducción de atropellos - creación de un espacio público en la actual M30, en el que fácilmente se pueden instalar parques, carril bici, etc (a modo Madrid-Rio) - revitalización de la zona de barrio del Pilar - eliminación de semáforos y de reducción de límite de velocidad a 50km/h en la M30 y, por tanto, reducción de atascos - independización de los accesos a la carretera de Colmenar (M-607) de la M30 - etc","Es algo necesario,  ruidos ,contaminación accidentes  mortales, etc.  Cuando se hizo la Avda. ILUSTRACIÓN , fue una de las propuestas, soterrarla. No lo hicieron  entonces y se hubieran evitado  muchos problemas. 
Es una obra  muy necesaria , mejoraria el medio ambiente y se podria hacer algo muy bonito.",favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2643,Soterrar M30 Avenida Ilustración ,"El soterramiento de la M30 en este tramo conllevaría los siguientes beneficios: - reducción drástica de la contaminación atmosférica y acústica debida al tráfico continuo en la M30, que se intensifica en este tramo por la presencia de semáforos - permitir a los viandantes cruzar con comodidad y reducción de atropellos - creación de un espacio público en la actual M30, en el que fácilmente se pueden instalar parques, carril bici, etc (a modo Madrid-Rio) - revitalización de la zona de barrio del Pilar - eliminación de semáforos y de reducción de límite de velocidad a 50km/h en la M30 y, por tanto, reducción de atascos - independización de los accesos a la carretera de Colmenar (M-607) de la M30 - etc","Hola.Hace unos meses a nuestro hijo le atropelló un coche en este tramo. Tenemos que dar gracias porque sólo se quedó en un gran susto, 5 días en REA. Por favor, firmar está propuesta para que no vuelva a ocurrir. Muchas gracias.",favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2644,Soterrar los cubos de basura en todos los distritos,Exigimos al ayuntamiento de madrid y ala delegada de area de medio ambiente inés sabanes que podrian soterra los contenedores de basura. Apostar por una gran capital de españa que es Madrid mas limpia y mas innovadora. Asi no habria tanto olor ni suciedad en las calles.,"Y aquellas calles que en que las comunidadades tienen que sacar el cubo, meterlo y limpiarlo es quien más lo necesita.",neutral,favor,favor,2,0,1,3,0.6666666666666666,FAVOR
alia_2645,Soterrar los cubos de basura en todos los distritos,Exigimos al ayuntamiento de madrid y ala delegada de area de medio ambiente inés sabanes que podrian soterra los contenedores de basura. Apostar por una gran capital de españa que es Madrid mas limpia y mas innovadora. Asi no habria tanto olor ni suciedad en las calles.,"Yo por incluir un poco lo que he visto.. en Alcorcon que están prácticamente soterrados es asqueroso.. la gente con tal de no tocar el agarradero para abrir la basura, la deja al lado, con lo que es muchísimo peor que con los cubos, de los que por cierto los tengo enfrente de mi casa y a veces tienen algo de suciedad.. pero a años luz de los soterrados.. no sé .. quizá pensaréis que son mejores los soterrados.. pero yo he tenido los 2 y me quedo con los cubos..",against,against,against,0,3,0,3,1.0,AGAINST
alia_2646,Soterrar los cubos de basura en todos los distritos,Exigimos al ayuntamiento de madrid y ala delegada de area de medio ambiente inés sabanes que podrian soterra los contenedores de basura. Apostar por una gran capital de españa que es Madrid mas limpia y mas innovadora. Asi no habria tanto olor ni suciedad en las calles.,Existen Localidades como Leganés con soterramiento de la basura que funcionan perfectamente y no hay ningún cubo de basura por ningún lado. Se deberían implantar en toda la comunidad de Madrid.,favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2647,Soterrar los cubos de basura en todos los distritos,"Que os parece que el ayuntamiento de madrid empieze a soterrar los contenedores de basura? Por una de las mejores capitales del mundo limpias , sin olores y ordenada.","Quiero cubos soterrados en la calle y no tener que tener un empleado en la comunidad para meter y sacar cubos ya que no tenemos cubos en la calle en todo el PAU de Carabanchel. No entiendo como no se ha hecho así en un barrio nuevo, cuando vas a Leganes y está todo así. Y en muchas zonas de playa.",favor,neutral,favor,2,0,1,3,0.6666666666666666,FAVOR
alia_2648,Soterrar los cubos de basura en todos los distritos,"Que os parece que el ayuntamiento de madrid empieze a soterrar los contenedores de basura? Por una de las mejores capitales del mundo limpias , sin olores y ordenada.","Apoyo completamente esta idea. Por una razón práctica. Ahora mismo, todos los dias, por mi barrio pasan ""recogedores de papel"" que perfectamente organizados viene en camionetas y vacían los contenedores de papel y cartón. Cogen lo que quieren, y lo que no quieren ¡lo dejan tirado en la acera! Luego el vieno lo disperas, y todo acaba lleno de mierda... las aceras, los parques. ¡da asco!.
Con los contenedores enterrados, imagino que no podrían hacerlo, y mi barrio estaría mas limpio.",favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2650,Subida de impuestos a los dueños de perros.,"Subiendo los impuestos a los dueños de los perros. Madrid estaría más limpio, no habría olores de pis y cacas de perros. Y con esa subida de impuestos a los dueños de los perrros , se reduce la tenencia de perrros en esta ciudad tan sucia por los excrementos de perros. Y con esa subida elevada, se pone un servicio de vigilancia de perros (igual que de los aparcamientos hora). Y esto quedaría resuelto. Ya está bien de como está Madrid por este motivo, en ninguna ciudad del mundo que he viajado he visto con los perros lo que se vé en Madrid.","y subir los impuestos a las marujas con abrigos de pieles, a los fumadores, a la gente que se toma unas cañas en el bar, etc. se reducuria la tenencia de Madrileños gilipollas que hacen propuestas estupidas, ""Con todos mis respetos"".",against,against,against,0,3,0,3,1.0,AGAINST
alia_2651,Subida de impuestos a los dueños de perros.,"Subiendo los impuestos a los dueños de los perros. Madrid estaría más limpio, no habría olores de pis y cacas de perros. Y con esa subida de impuestos a los dueños de los perrros , se reduce la tenencia de perrros en esta ciudad tan sucia por los excrementos de perros. Y con esa subida elevada, se pone un servicio de vigilancia de perros (igual que de los aparcamientos hora). Y esto quedaría resuelto. Ya está bien de como está Madrid por este motivo, en ninguna ciudad del mundo que he viajado he visto con los perros lo que se vé en Madrid.","Y a la señora Mercedes que habría que hacerle??
Seguro que ella es la que más ensucia en las calles.
Gente con usted no sobra en este planeta, fuera!!",against,against,against,0,3,0,3,1.0,AGAINST
alia_2652,Subida de impuestos a los dueños de perros.,"Subiendo los impuestos a los dueños de los perros. Madrid estaría más limpio, no habría olores de pis y cacas de perros. Y con esa subida de impuestos a los dueños de los perrros , se reduce la tenencia de perrros en esta ciudad tan sucia por los excrementos de perros. Y con esa subida elevada, se pone un servicio de vigilancia de perros (igual que de los aparcamientos hora). Y esto quedaría resuelto. Ya está bien de como está Madrid por este motivo, en ninguna ciudad del mundo que he viajado he visto con los perros lo que se vé en Madrid.","pagar exactamente, qué impuestos? En todo caso multar al dueño del animal cuando sea visto mientras su perro hace sus necesidades y no las recoge, pero que probabilidad hay de que pillen a los culpables??? ... ",neutral,neutral,against,0,1,2,3,0.6666666666666666,NONE
alia_2653,Subida de impuestos a los dueños de perros.,"Subiendo los impuestos a los dueños de los perros. Madrid estaría más limpio, no habría olores de pis y cacas de perros. Y con esa subida de impuestos a los dueños de los perrros , se reduce la tenencia de perrros en esta ciudad tan sucia por los excrementos de perros. Y con esa subida elevada, se pone un servicio de vigilancia de perros (igual que de los aparcamientos hora). Y esto quedaría resuelto. Ya está bien de como está Madrid por este motivo, en ninguna ciudad del mundo que he viajado he visto con los perros lo que se vé en Madrid.","Aunque me ha sido algo difícil entender el texto,dadas las faltas de ortografía,parece ser que quiere una ""policía"" para ir detrás en los dueños de los perros.Yo tengo perro,jamás he dejado una sin recoger pero por lo que veo viviremos en el mismo barrio y des del juego lo que ensucia la calle es la cantidad de gente que saca la basura fuera de hora o deja los muebles que no quiere tirados,también las señoras y señores jubilados que se sientan en los bancos a comer pipas y dejan en el suelo las cáscaras y las terrazas de los bares y la gente que tira las sobras al suelo.De eso sí tenemos a millones ",against,against,against,0,3,0,3,1.0,AGAINST
alia_2654,Suciedad y molestias generadas por los perros.,"Las mascotas (perros) generan en nuestra ciudad varios problemas: -La población de estos animales es muy elevada, y mas que por ser amantes de los animales, se tienen por moda, desatendiendo sus dueños, en un porcentaje muy elevado, sus obligaciones para con la sociedad. -Molestan con sus ladridos. -Tenemos todas las aceras, fachadas de edificios, arboles, alcorques de arboles, parques y zonas de juego de niños, llenas de defecaciones y micciones, que no solo crean malos olores también son insalubres. La medida adoptada por el Ayuntamiento es la sanción, pero o no se ponen o al dueño les da lo mismo. Considero que con un impuesto anual por mascota (minimo 500), el dueño asumiría el coste del servicio de limpieza y generaría empleo, el Ayuntamiento podría contratar limpiadores de ""su suciedad"". ¿Que mayor sensibilidad que cuando te tocan el bolsillo?. y probablemente solo tendrían mascota los verdaderos amigos de estos animales. ¿Por que tenemos que pagar impuesto de circulación de vehiculos por contaminación y una mascota que ensucia y contamina no?","Y un impuesto para los que tienen niños. Que se costeen ellos las guarderías y los parques infantiles, ¿no? ",against,against,against,0,3,0,3,1.0,AGAINST
alia_2655,Suciedad y molestias generadas por los perros.,"Las mascotas (perros) generan en nuestra ciudad varios problemas: -La población de estos animales es muy elevada, y mas que por ser amantes de los animales, se tienen por moda, desatendiendo sus dueños, en un porcentaje muy elevado, sus obligaciones para con la sociedad. -Molestan con sus ladridos. -Tenemos todas las aceras, fachadas de edificios, arboles, alcorques de arboles, parques y zonas de juego de niños, llenas de defecaciones y micciones, que no solo crean malos olores también son insalubres. La medida adoptada por el Ayuntamiento es la sanción, pero o no se ponen o al dueño les da lo mismo. Considero que con un impuesto anual por mascota (minimo 500), el dueño asumiría el coste del servicio de limpieza y generaría empleo, el Ayuntamiento podría contratar limpiadores de ""su suciedad"". ¿Que mayor sensibilidad que cuando te tocan el bolsillo?. y probablemente solo tendrían mascota los verdaderos amigos de estos animales. ¿Por que tenemos que pagar impuesto de circulación de vehiculos por contaminación y una mascota que ensucia y contamina no?","¿Y a los fumadores que tiran colillas al suelo?  No creo que tengan que pagar todos por lo que hacen unos pocos, y a ver si nos concienciamos de una vez de que los perros forman parte de nuestra sociedad, no son seres ajenos...",against,against,against,0,3,0,3,1.0,AGAINST
alia_2656,Suciedad y molestias generadas por los perros.,"Las mascotas (perros) generan en nuestra ciudad varios problemas: -La población de estos animales es muy elevada, y mas que por ser amantes de los animales, se tienen por moda, desatendiendo sus dueños, en un porcentaje muy elevado, sus obligaciones para con la sociedad. -Molestan con sus ladridos. -Tenemos todas las aceras, fachadas de edificios, arboles, alcorques de arboles, parques y zonas de juego de niños, llenas de defecaciones y micciones, que no solo crean malos olores también son insalubres. La medida adoptada por el Ayuntamiento es la sanción, pero o no se ponen o al dueño les da lo mismo. Considero que con un impuesto anual por mascota (minimo 500), el dueño asumiría el coste del servicio de limpieza y generaría empleo, el Ayuntamiento podría contratar limpiadores de ""su suciedad"". ¿Que mayor sensibilidad que cuando te tocan el bolsillo?. y probablemente solo tendrían mascota los verdaderos amigos de estos animales. ¿Por que tenemos que pagar impuesto de circulación de vehiculos por contaminación y una mascota que ensucia y contamina no?","Más ensucian los coches que crean ruido,suciedad y polución y nadie os multa por tenerlos.Se pagan impuestos del 21% por veterinarios y demás por lo que ya se pagan impuestos más que suficientes.Por cierto sería de agradecer cuidar las normas ortográficas en todo momento.Asumir que tenemos perros por moda es definirse así mismo.Por cierto los niños también hacen pis en el suelo,gritan y corren descontrolados,pero son niños ,la gente que fuma ensucia el aire pero como están al aire libre tenemos que aguantarnos...no es por lo que molestan no te gustan los perros y punto.",against,against,against,0,3,0,3,1.0,AGAINST
alia_2658,Suelo Plan 18000 a precio VPO,"Exigimos que el Ayuntamiento de Madrid, facilite la VENTA del suelo DE VPO a los propietarios de las viviendas compradas y pagadas del plan 18000. El Ayuntamiento cedió en régimen de derecho de superficie el suelo por 75 años, durante estos 25/30 años ha ofertado a precio VPO (30000) a los pocos vecinos que lo han podido comprar. El Ayuntamiento de Madrid NO HA CUMPLIDO el acuerdo del PLENO del año 2017 ya que por unanimidad acordaron publicar en cinco meses un pliego de venta del suelo a precio VPO. Durante estos años muchos propietarios han insistido en la compra y.....hasta la fecha el Ayuntamiento no han accedido. Ahora 6 años después del acuerdo y habiendo esperado a que se cumplan los 30 años para descalificarlos, ofrece a los propietarios la venta del suelo a precio de mercado (150.000 aprox), totalmente abusivo e inasumible para las familias afectadas. Esos terrenos en muchos casos fueron expropiados por el Ayto con un fin de interés general a la ciudadanía y que pudiéramos acceder a una vivienda, que llevamos pagando durante todos estos años. Somos familias que accedimos cumpliendo unos requisitos, que la mayoría seguimos viviendo en ellas y queremos SOLUCIONES, SOMOS MÁS DE 8000 FAMILIAS AFECTADAS Y ANGUSTIADAS DE MADRID.","El Ayuntamiento de Madrid especulando con viviendas VPO, cobrando el suelo de viviendas VPO a precio de mercado
Dicen que no pueden incumplir la ley, una ley que hicieron ellos, una ley que ",favor,favor,neutral,2,0,1,3,0.6666666666666666,FAVOR
alia_2659,Suelo Plan 18000 a precio VPO,"Exigimos que el Ayuntamiento de Madrid, facilite la VENTA del suelo DE VPO a los propietarios de las viviendas compradas y pagadas del plan 18000. El Ayuntamiento cedió en régimen de derecho de superficie el suelo por 75 años, durante estos 25/30 años ha ofertado a precio VPO (30000) a los pocos vecinos que lo han podido comprar. El Ayuntamiento de Madrid NO HA CUMPLIDO el acuerdo del PLENO del año 2017 ya que por unanimidad acordaron publicar en cinco meses un pliego de venta del suelo a precio VPO. Durante estos años muchos propietarios han insistido en la compra y.....hasta la fecha el Ayuntamiento no han accedido. Ahora 6 años después del acuerdo y habiendo esperado a que se cumplan los 30 años para descalificarlos, ofrece a los propietarios la venta del suelo a precio de mercado (150.000 aprox), totalmente abusivo e inasumible para las familias afectadas. Esos terrenos en muchos casos fueron expropiados por el Ayto con un fin de interés general a la ciudadanía y que pudiéramos acceder a una vivienda, que llevamos pagando durante todos estos años. Somos familias que accedimos cumpliendo unos requisitos, que la mayoría seguimos viviendo en ellas y queremos SOLUCIONES, SOMOS MÁS DE 8000 FAMILIAS AFECTADAS Y ANGUSTIADAS DE MADRID.","El Ayuntamiento de Madrid especulando con viviendas VPO, vendiendo el suelo de viviendas VPO a precio de mercado libre
Y parte de ese suelo seguro que se lo expropiaran a particulares y a precio de saldo

Dicen que no pueden incumplir la ley, una ley que que hicieron ellos, una ley que pueden modificar o derogar y cambiar ellos
No tienen vergüenza 
",favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2660,Suelo Plan 18000 a precio VPO,"Exigimos que el Ayuntamiento de Madrid, facilite la VENTA del suelo DE VPO a los propietarios de las viviendas compradas y pagadas del plan 18000. El Ayuntamiento cedió en régimen de derecho de superficie el suelo por 75 años, durante estos 25/30 años ha ofertado a precio VPO (30000) a los pocos vecinos que lo han podido comprar. El Ayuntamiento de Madrid NO HA CUMPLIDO el acuerdo del PLENO del año 2017 ya que por unanimidad acordaron publicar en cinco meses un pliego de venta del suelo a precio VPO. Durante estos años muchos propietarios han insistido en la compra y.....hasta la fecha el Ayuntamiento no han accedido. Ahora 6 años después del acuerdo y habiendo esperado a que se cumplan los 30 años para descalificarlos, ofrece a los propietarios la venta del suelo a precio de mercado (150.000 aprox), totalmente abusivo e inasumible para las familias afectadas. Esos terrenos en muchos casos fueron expropiados por el Ayto con un fin de interés general a la ciudadanía y que pudiéramos acceder a una vivienda, que llevamos pagando durante todos estos años. Somos familias que accedimos cumpliendo unos requisitos, que la mayoría seguimos viviendo en ellas y queremos SOLUCIONES, SOMOS MÁS DE 8000 FAMILIAS AFECTADAS Y ANGUSTIADAS DE MADRID.","Ademas de registraros, despuén teneis que verificar la cuenta con el dni y la fecha de nacimiento. os mandan un codigo al telefono y después ya si permite apoyar la propuesta
Me había pasado lo mismo!",neutral,neutral,neutral,0,0,3,3,1.0,NONE
alia_2661,Suelo Plan 18000 a precio VPO,"Exigimos que el Ayuntamiento de Madrid, facilite la VENTA del suelo DE VPO a los propietarios de las viviendas compradas y pagadas del plan 18000. El Ayuntamiento cedió en régimen de derecho de superficie el suelo por 75 años, durante estos 25/30 años ha ofertado a precio VPO (30000) a los pocos vecinos que lo han podido comprar. El Ayuntamiento de Madrid NO HA CUMPLIDO el acuerdo del PLENO del año 2017 ya que por unanimidad acordaron publicar en cinco meses un pliego de venta del suelo a precio VPO. Durante estos años muchos propietarios han insistido en la compra y.....hasta la fecha el Ayuntamiento no han accedido. Ahora 6 años después del acuerdo y habiendo esperado a que se cumplan los 30 años para descalificarlos, ofrece a los propietarios la venta del suelo a precio de mercado (150.000 aprox), totalmente abusivo e inasumible para las familias afectadas. Esos terrenos en muchos casos fueron expropiados por el Ayto con un fin de interés general a la ciudadanía y que pudiéramos acceder a una vivienda, que llevamos pagando durante todos estos años. Somos familias que accedimos cumpliendo unos requisitos, que la mayoría seguimos viviendo en ellas y queremos SOLUCIONES, SOMOS MÁS DE 8000 FAMILIAS AFECTADAS Y ANGUSTIADAS DE MADRID.","La mayoría de nuestras parcelas aún son de VPO pero no hay pliego de condiciones, la intención del Ayuntamiento es esperar a los 30 años y ofertar a precio de mercado. Exigimos un pliego de condiciones  con precios acordes a viviendas  VPO como estaba establecido en el último de 20217",favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2662,Suelo Plan 18000 a precio VPO,"Exigimos que el Ayuntamiento de Madrid, facilite la VENTA del suelo DE VPO a los propietarios de las viviendas compradas y pagadas del plan 18000. El Ayuntamiento cedió en régimen de derecho de superficie el suelo por 75 años, durante estos 25/30 años ha ofertado a precio VPO (30000) a los pocos vecinos que lo han podido comprar. El Ayuntamiento de Madrid NO HA CUMPLIDO el acuerdo del PLENO del año 2017 ya que por unanimidad acordaron publicar en cinco meses un pliego de venta del suelo a precio VPO. Durante estos años muchos propietarios han insistido en la compra y.....hasta la fecha el Ayuntamiento no han accedido. Ahora 6 años después del acuerdo y habiendo esperado a que se cumplan los 30 años para descalificarlos, ofrece a los propietarios la venta del suelo a precio de mercado (150.000 aprox), totalmente abusivo e inasumible para las familias afectadas. Esos terrenos en muchos casos fueron expropiados por el Ayto con un fin de interés general a la ciudadanía y que pudiéramos acceder a una vivienda, que llevamos pagando durante todos estos años. Somos familias que accedimos cumpliendo unos requisitos, que la mayoría seguimos viviendo en ellas y queremos SOLUCIONES, SOMOS MÁS DE 8000 FAMILIAS AFECTADAS Y ANGUSTIADAS DE MADRID.","Igual, NO consigo que el sistema contabilice mi apoyo y estoy también registrada correctamente. O eso parece.

PUEDO HACER SEGIMIENTOS, COMENTARIOS,..... Pero  VOTAR NO ME DEJA O NO RECOGE O CONTABILIZA  MI VOTO",favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2663,Suelo Plan 18000 a precio VPO,"Exigimos que el Ayuntamiento de Madrid, facilite la VENTA del suelo DE VPO a los propietarios de las viviendas compradas y pagadas del plan 18000. El Ayuntamiento cedió en régimen de derecho de superficie el suelo por 75 años, durante estos 25/30 años ha ofertado a precio VPO (30000) a los pocos vecinos que lo han podido comprar. El Ayuntamiento de Madrid NO HA CUMPLIDO el acuerdo del PLENO del año 2017 ya que por unanimidad acordaron publicar en cinco meses un pliego de venta del suelo a precio VPO. Durante estos años muchos propietarios han insistido en la compra y.....hasta la fecha el Ayuntamiento no han accedido. Ahora 6 años después del acuerdo y habiendo esperado a que se cumplan los 30 años para descalificarlos, ofrece a los propietarios la venta del suelo a precio de mercado (150.000 aprox), totalmente abusivo e inasumible para las familias afectadas. Esos terrenos en muchos casos fueron expropiados por el Ayto con un fin de interés general a la ciudadanía y que pudiéramos acceder a una vivienda, que llevamos pagando durante todos estos años. Somos familias que accedimos cumpliendo unos requisitos, que la mayoría seguimos viviendo en ellas y queremos SOLUCIONES, SOMOS MÁS DE 8000 FAMILIAS AFECTADAS Y ANGUSTIADAS DE MADRID.","Una vez que hayáis entrado en decide Madrid, debéis verificar la cuenta para poder votar. Debéis pinchar arriba a la derecha en vuestro perfil y ahí os da la opción de verificar poniendo vuestro NIF, num de teléfono y os enviarán un sms con una clave. No desesperéis :)",neutral,favor,neutral,1,0,2,3,0.6666666666666666,NONE
alia_2664,Suelo Plan 18000 a precio VPO,"Exigimos que el Ayuntamiento de Madrid, facilite la VENTA del suelo DE VPO a los propietarios de las viviendas compradas y pagadas del plan 18000. El Ayuntamiento cedió en régimen de derecho de superficie el suelo por 75 años, durante estos 25/30 años ha ofertado a precio VPO (30000) a los pocos vecinos que lo han podido comprar. El Ayuntamiento de Madrid NO HA CUMPLIDO el acuerdo del PLENO del año 2017 ya que por unanimidad acordaron publicar en cinco meses un pliego de venta del suelo a precio VPO. Durante estos años muchos propietarios han insistido en la compra y.....hasta la fecha el Ayuntamiento no han accedido. Ahora 6 años después del acuerdo y habiendo esperado a que se cumplan los 30 años para descalificarlos, ofrece a los propietarios la venta del suelo a precio de mercado (150.000 aprox), totalmente abusivo e inasumible para las familias afectadas. Esos terrenos en muchos casos fueron expropiados por el Ayto con un fin de interés general a la ciudadanía y que pudiéramos acceder a una vivienda, que llevamos pagando durante todos estos años. Somos familias que accedimos cumpliendo unos requisitos, que la mayoría seguimos viviendo en ellas y queremos SOLUCIONES, SOMOS MÁS DE 8000 FAMILIAS AFECTADAS Y ANGUSTIADAS DE MADRID.","Pienso que nuestras viviendas deben seguir según el plan del cual partió todo el proceso de cesión del suelo y no que nos estén cambiando los pliegos cada x años, sobre todo el precio del suelo y mucho menos ponerlo a precio de mercado cuando son viviendas de VPO y los que  optamos a ellas teníamos que tener x ingresos, a día de hoy hemos pagado nuestras viviendas, importante decir que no nos han regalado las vivi?endas, las hemos pagado con nuestro humilde sueldo y mucho esfuerzo y ahora el Ayuntamiento quiere especular con el terreno y vendernoslo a precio de mercado. El PP siempre especulando con la gente humilde. Huele muy mal todo.",favor,favor,favor,3,0,0,3,1.0,FAVOR
alia_2665,Sustitución total del alumbrado público por luces LED,"No se trata de poner mas farolas LED en nuestras calles como hizo el gobierno anterior... De lo que se trata es de sustituir las farolas de toda la vida que suelen usar bombillas de sodio de alta presión ya que existe su equivalencia en LED...El ahorro en consumo de energia al instalar LED es de entre el 50% y 80% (dependiendo del tipo de lámpara que se cambie)...y la vida util se multiplica. (vease el enlace) ¿Como pagar este cambio en el sistema de iluminacion?...Pues quitando una inversion inicial en algunas calles el resto de las calles se pagarian solas... Imaginemos que cambiamos la iluminacion en un solo distrito de Madrid...La inversion es alta pero el ahorro tambien, gracias a ese ahorro se puede costear el cambio en otro distrito y ya tenemos 2 distritos y 2 ahorros poco a poco tendriamos todo Madrid con una iluminacion y un gasto energetico inteligente. No se lo que paga actualmente  el ayuntamiento de Madrid por la facturacion de la iluminacionde sus calles, imagino que sera una factura baste considerable...entonces ¿por que no reducirla ademas de poder crear mas puestos de trabajo? http://goodleds.co/desc/tecnicos/ALUMBRADO_PUBLICO_LED_Vs_VAPOR_DE_SODIO.pdf","Si no se ha hecho todavía es por su alto coste y por los ya existentes problemas de contaminación lumínica que hay en las ciudades. Aunque prefiero que las admin públicas se endeuden a que los politicuchos se llenen los bolsillos con nuestro dinero. Muchos de los proyectos que aquí se proponen estarían ya hechos si no fuese por la cantidad de euros mangoneados.

Si que es verdad que hace falta un cambio, las farolas actuales derrochan mucha energía y alumbran poco... y en las carreteras ni os cuento, creo que sería uno de los lugares primordiales en donde poner bombillas led, muchas están prácticamente a oscuras, La Luz naranja te fatiga más y con condiciones climáticas adversas es un caos... apoyo la propuesta ",favor,neutral,neutral,1,0,2,3,0.6666666666666666,NONE
alia_2666,Sustitución total del alumbrado público por luces LED,"No se trata de poner mas farolas LED en nuestras calles como hizo el gobierno anterior... De lo que se trata es de sustituir las farolas de toda la vida que suelen usar bombillas de sodio de alta presión ya que existe su equivalencia en LED...El ahorro en consumo de energia al instalar LED es de entre el 50% y 80% (dependiendo del tipo de lámpara que se cambie)...y la vida util se multiplica. (vease el enlace) ¿Como pagar este cambio en el sistema de iluminacion?...Pues quitando una inversion inicial en algunas calles el resto de las calles se pagarian solas... Imaginemos que cambiamos la iluminacion en un solo distrito de Madrid...La inversion es alta pero el ahorro tambien, gracias a ese ahorro se puede costear el cambio en otro distrito y ya tenemos 2 distritos y 2 ahorros poco a poco tendriamos todo Madrid con una iluminacion y un gasto energetico inteligente. No se lo que paga actualmente  el ayuntamiento de Madrid por la facturacion de la iluminacionde sus calles, imagino que sera una factura baste considerable...entonces ¿por que no reducirla ademas de poder crear mas puestos de trabajo? http://goodleds.co/desc/tecnicos/ALUMBRADO_PUBLICO_LED_Vs_VAPOR_DE_SODIO.pdf","Y si además de ser led, la farola tuviera una placa solar encima, con la tecnología actual, ¿no sería suficiente para que alumbrara toda la noche? o a lo mejor es que a las grandes compañías eléctricas no les interesa perder ese negocio y no quieren hacer la prueba.",favor,favor,neutral,2,0,1,3,0.6666666666666666,FAVOR
alia_2667,Sustitución total del alumbrado público por luces LED,"No se trata de poner mas farolas LED en nuestras calles como hizo el gobierno anterior... De lo que se trata es de sustituir las farolas de toda la vida que suelen usar bombillas de sodio de alta presión ya que existe su equivalencia en LED...El ahorro en consumo de energia al instalar LED es de entre el 50% y 80% (dependiendo del tipo de lámpara que se cambie)...y la vida util se multiplica. (vease el enlace) ¿Como pagar este cambio en el sistema de iluminacion?...Pues quitando una inversion inicial en algunas calles el resto de las calles se pagarian solas... Imaginemos que cambiamos la iluminacion en un solo distrito de Madrid...La inversion es alta pero el ahorro tambien, gracias a ese ahorro se puede costear el cambio en otro distrito y ya tenemos 2 distritos y 2 ahorros poco a poco tendriamos todo Madrid con una iluminacion y un gasto energetico inteligente. No se lo que paga actualmente  el ayuntamiento de Madrid por la facturacion de la iluminacionde sus calles, imagino que sera una factura baste considerable...entonces ¿por que no reducirla ademas de poder crear mas puestos de trabajo? http://goodleds.co/desc/tecnicos/ALUMBRADO_PUBLICO_LED_Vs_VAPOR_DE_SODIO.pdf","Sobre las placas solares...Eso seria lo suyo, que cada farola fuera totalmente autonoma ( y ni siquiera llevaria cableado por las calles) pero lamentablemente hoy por hoy la tecnologia no da para mas. Con la tecnologia que hoy tenemos cada farola deberia llevar la lampara LED, la placa solar que por cierto deberia ser bastante grande y ademas una bateria que tambien seria bastante grande...Supondria un gasto muy considerable ademas que a la hora de cambiar las baterias cada 5-7 años nos juntariamos con miles de baterias y tendriamos un grave problema de reciclado. 
",favor,neutral,neutral,1,0,2,3,0.6666666666666666,NONE
