source_id,text,gt_label,n_votes,vote_share_majority,votes_HATE,votes_OFFENSIVE,votes_NORMAL
hatexplain_17194420_gab,u.s. would be richer if israel was gone we would all be safer if all the sand niggers were dead nuclear weapons are really cool,HATE,3,1.0,3,0,0
hatexplain_1083168216095051776_twitter,sick of niggas acting like bitches dawg,NORMAL,3,1.0,0,0,3
hatexplain_27366548_gab,kim un would have never met with weak hillary or nigger obama news singapore trump maga north korea,HATE,3,0.6666666666666666,2,1,0
hatexplain_24783666_gab,australia is not a nation of immigrants but settlers and pioneers south australia is the only part that was settled by euro immigration and its one of the tinniest states,NORMAL,3,1.0,0,0,3
hatexplain_1104194723412131845_twitter,blow these niggas out,NORMAL,3,1.0,0,0,3
hatexplain_1103722759350296577_twitter,a lot of nigger babies have been born in the past <number> years and i have not seen one pic in the infamous kente cloth tf is going on,HATE,3,0.6666666666666666,2,0,1
hatexplain_14951760_gab,oh you noticed i am actually a russian nazi jew nigger boomer millennial cuck racist faggot bigot moron what else ya got,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179092902913495040_twitter,if this bitch calls b*cky <censored> white one more time oomfs pls unfollow im begging,NORMAL,3,1.0,0,0,3
hatexplain_1178201585844813824_twitter,league be like kill yourself faggot and i be like yeah,HATE,3,0.6666666666666666,2,0,1
hatexplain_1178839028776484864_twitter,<user> ah man i fucking hate you so much,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_12495056_gab,the nigger should just cut to the chase and break into the lot to steal the car,HATE,3,0.6666666666666666,2,1,0
hatexplain_13340241_gab,i am a retarded fucking jew,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1738721_gab,now that trump has won can a black chicks movie please be made <number> white comedians in black face satirizing stereotypical black women equality,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179028889265418240_twitter,<user> i am white 👍 🏼 fiancé is not in all seriousness the all blacks vs all white unis in the all black stadium would look beautiful,NORMAL,3,1.0,0,0,3
hatexplain_22073556_gab,figures a fat coon liberal,HATE,3,1.0,3,0,0
hatexplain_24146612_gab,a few years back i talked to my wife about maybe selling our house cashing in our 4 0 1 k and moving our family to sweden that out the window we have <number> and <number> yr old beautiful white daughters fucking sand niggers would have a hey day with them my sympathies sweden,HATE,3,1.0,3,0,0
hatexplain_1170769_gab,<user> snerfbucket ima try call me nigger,HATE,3,0.6666666666666666,2,1,0
hatexplain_9929344_gab,incompetent moslem cop does not understand he supposed to protect and serve,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1179023017352974336_twitter,<user> <user> he is talking about illegal immigrants who come from bangladesh after <number> because of the prosecution of hindu and christian and he is not talking about bangladeshi muslim because muslim do not prosecuted in bangladesh,NORMAL,3,1.0,0,0,3
hatexplain_1117424980080386048_twitter,mullets prevent you from getting a redneck,NORMAL,3,1.0,0,0,3
hatexplain_18655507_gab,suspended from twitter for bullshit free speech does not exist on twitter or youtube porn bestiality and worse okay on both insult islam and go to twitter jail fuck jack and twitter,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_12631223_gab,this loser can hate america on twitter and i get suspended for calling lebron james what he is ghetto trash,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_17914981_gab,obama was a greasy nigger in <number> <number> and he is still now btw mlk malcolmx were great americans happy mlk day maga,HATE,3,1.0,3,0,0
hatexplain_1178502719868325888_twitter,<user> get well soon ching chong 😌,HATE,3,0.6666666666666666,2,1,0
hatexplain_16366006_gab,<number> minutes playing the moslem appeasement ticket wankers,NORMAL,3,1.0,0,0,3
hatexplain_27683915_gab,fuck feminists and kike media that want to emasculate fathers i piss on them,HATE,3,1.0,3,0,0
hatexplain_1179085057065140224_twitter,like this is the same bitch who refuses to let the owner give me the raise and position he promised me bc she does not want me to make that much money words from her mouth same bitch who buys new designer bags and dogs like it nothing,OFFENSIVE,3,1.0,0,3,0
hatexplain_18941504_gab,whitegenocide rfid jewish controlled media is not news its a bureau of communist indoctrination or hatenews to make people help the jews create the communist nwo where no white person will be spared and the current generation of black people will become slaves again,HATE,3,0.6666666666666666,2,1,0
hatexplain_13148934_gab,tfw a complete retard strawmans you into a corbyn supporting socialist when you have to tell your leftists university friends he a cuck everyday,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1179104677012619265_twitter,<user> <user> drug addict khusra bisexual imrankhan might have screwed this queer,HATE,3,0.6666666666666666,2,1,0
hatexplain_25495966_gab,good his black ass will do very well in corrupt africa i am sure rhodesia angola mozambique or dr congo would just love a new nigger to exploit and extort lol,HATE,3,1.0,3,0,0
hatexplain_1163268164983164929_twitter,<user> <user> what war on women your talking points are tired and old give it up,NORMAL,3,1.0,0,0,3
hatexplain_14903335_gab,more swamp cesspool scum cannot cannot put together a coherent sentence must attempt to read from a staff prepared script reads so slowly you and he lose the thought if there is on a typical democrat liberal ghetto fool,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1126143944037937152_twitter,<user> so islamaphobia bad anti semitic just fine no both are bad,NORMAL,3,1.0,0,0,3
hatexplain_1117594639685570560_twitter,yes she fine but she a hoe,OFFENSIVE,3,1.0,0,3,0
hatexplain_13551638_gab,why could not mlk be a pro boxer lousy nigger could not take a shot to the head,HATE,3,1.0,3,0,0
hatexplain_1121836867782156288_twitter,young niggas went sideways when they stopped listening to they barbers uncles and pastors,NORMAL,3,1.0,0,0,3
hatexplain_21014848_gab,are you a kike you know making lists is a really kikey thing to do it is one big reason people hate kikes,HATE,3,0.6666666666666666,2,1,0
hatexplain_1110814887008223234_twitter,<user> <user> i didn ’ t say it causes violence it seems to promote a certain lifestyle tho let ’ not pretend it doesn ’ t,NORMAL,3,1.0,0,0,3
hatexplain_1178519547395166208_twitter,<user> no just cut off power to the cities and the ignorant people in the city wont know how to feed themselves and then all the low lq people in the ghettos will chimp out on all the white liberal p*ssies <censored> in the cities,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1086418898151399424_twitter,saw a cute white medium size dog in he orchards on 7 th standard and mayer if anyone in shafter is missing their pup,NORMAL,3,1.0,0,0,3
hatexplain_18534478_gab,comic book readers prove no fan of progressives dismal sales marvel cancels all lgbtq queer culture feminist illegal immigrant black lives matter social justice themed comics gab gabfam speakfreely chat americans,NORMAL,3,1.0,0,0,3
hatexplain_1191811351590531073_twitter,i ’ m all about empowering women 💪 🏼,NORMAL,3,1.0,0,0,3
hatexplain_1179087197733081088_twitter,i am holding my celebration until after she get her numbers i know how them white ppl play guilty do not mean shit if they gone give her county time,NORMAL,3,1.0,0,0,3
hatexplain_1178468147327729664_twitter,<user> <user> if you are black hispanic gay or lesbian or democrat it all good nothing you do can be construed as a crime however if you are white or republican you can get the death penalty for a parking ticket,NORMAL,3,1.0,0,0,3
hatexplain_16088571_gab,why are they destroying the hard drives in the middle of the night before there is even a chance for a recount they keep every record of every retarded little thing but all the votes have to be destroyed in the middle of the night,NORMAL,3,1.0,0,0,3
hatexplain_12598157_gab,that is exactly why taking an over simplistic view of the issue is a mistake no women do not run the world through sex and reproduction rights and yes men take the most dangerous jobs and deserve far more credit for it than they get true equality does not exist,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1099854268876627968_twitter,<user> ur noy missing anything trust us still boring af amp still white af,OFFENSIVE,3,1.0,0,3,0
hatexplain_6073561_gab,i never try and break up an argument between gay guys you never know when it may come to blows,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1178428283081244672_twitter,<user> <user> not as sad as i am that we have an anti democracy white supremacist racist anti refugee hater of the poor and weak islamaphobe hater pres who is weakening the usa and adding to the destruction of the environment and national monuments,NORMAL,3,1.0,0,0,3
hatexplain_23277533_gab,fox news houston reports a moslem woman was stabed by a non moslem once again it will be proved a fake stabing set up by cair,NORMAL,3,1.0,0,0,3
hatexplain_16152907_gab,i swear between <user> and <user> it an endless repressed homosexual cacophany of moar black cocks i want moar black cocks an gay porn it really kind of sad guys seriously,HATE,3,0.6666666666666666,2,0,1
hatexplain_1179092454492049408_twitter,for the queer readers you deserve every adventure nina varela baby i already love u so much,NORMAL,3,1.0,0,0,3
hatexplain_25911689_gab,<user> ‍ how did master chef jr end up with <number> blond girls a niglet,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_8812629_gab,cutting edge spic internet bantz,HATE,3,0.6666666666666666,2,0,1
hatexplain_1117597598666362881_twitter,y ’ all bitches walk around y ’ all dirty ass cribs with nothing on y ’ all feet amp y ’ all want a nigga to suck your toes spare me,OFFENSIVE,3,1.0,0,3,0
hatexplain_1179003429810774017_twitter,<user> true but no one gives a fuck about other activists of color not that i care much about it tbh im not too invested into this climate change stuff but just bc she white and retarded she gets the spotlight,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1178859191374618624_twitter,let it go if the hoe want hoe than let it go,OFFENSIVE,3,1.0,0,3,0
hatexplain_15334455_gab,everyone i disagree with is a kike alright i guess that the side i will join,HATE,3,0.6666666666666666,2,0,1
hatexplain_1198325965539201024_twitter,shut up retard god damn shut up,OFFENSIVE,3,1.0,0,3,0
hatexplain_1178755558544936966_twitter,<user> <user> she could not be president of the rag head club,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_15445326_gab,bitcoin and islam is the same shit gehirnwäsche fangt an zu denken,HATE,3,0.6666666666666666,2,1,0
hatexplain_1142500773349269504_twitter,<user> cops literally escorted armed neonazis to detroit pride this year,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_22397098_gab,niggerchomp isnt a chink she a white american dog 😡,HATE,3,1.0,3,0,0
hatexplain_5818932_gab,a recent study has confirmed that regular fetching of beers and making of sandwiches greatly reduces chances of domestic violence by up to <number>,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1178912372162842624_twitter,did this girl on unbelievable get raped or not like damn bitchh make up your mind,OFFENSIVE,3,1.0,0,3,0
hatexplain_18545554_gab,yep we need a way to control our women remotely,OFFENSIVE,3,1.0,0,3,0
hatexplain_19070371_gab,<user> ‍ you wish you were white like any other nigger or any other shi*skin <censored>,HATE,3,1.0,3,0,0
hatexplain_1179019731698884608_twitter,<user> <user> what else is new fabricating racial tensions blacks are very good at lying about white racial attacks only hurts those truly attacked,NORMAL,3,1.0,0,0,3
hatexplain_5139328_gab,that beavis butthead phuck should be boycotted saw a posted clip where he was bitchin about the ban and appeasing muzzrats and their g d guy is a libtard pos,OFFENSIVE,3,1.0,0,3,0
hatexplain_1171298503919906817_twitter,why do exotic dancer stripper shoes cost so much 😩,NORMAL,3,1.0,0,0,3
hatexplain_1215162866468298752_twitter,am i the only who doesn ’ t find white men attractive 🤮,NORMAL,3,1.0,0,0,3
hatexplain_22547075_gab,i was a good boy told no tales told no lies never saw a chinaman doing up his flies,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_15873740_gab,ban abortion for white women,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_2023318_gab,i live in a pretty rough area the priest at our church had to leave because of a child abuse scandal he was raped by three kids,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_10314072_gab,come on men you know you want to find and post hot women in bikinis too or in this case a transparent bikini with cameltoe,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_12995941_gab,getting angry at blacks is like getting angry at retards for being retarded,HATE,3,1.0,3,0,0
hatexplain_1178188393785757696_twitter,this white boy was like wyd and i said i was at work i swear to god he asked me what i was wearing and said my work uniform,NORMAL,3,1.0,0,0,3
hatexplain_1143260412139511809_twitter,at this rate we are gonna have to ban o jewa keng,NORMAL,3,1.0,0,0,3
hatexplain_1183307026950168576_twitter,<user> <user> are you muslim,NORMAL,3,1.0,0,0,3
hatexplain_27997778_gab,why does british state tv produce content in arabic lol <user> i guess the uk wants out to have more muslims for themselfs we need a nationalist socialist eu which only makes sure that every nation is jew and nigger free and take cares of their traditions and its values,HATE,3,0.6666666666666666,2,1,0
hatexplain_22807481_gab,it does not have to be perfect and eventually it gets easier keep scrapping white people try to have perfection and erase every bit of bias and what could be called racism the commies and blax just say shit they don t care it is a war not a math problem,OFFENSIVE,3,1.0,0,3,0
hatexplain_10161076_gab,typical muzrat tactics think they are in a good position they spew their hate but when faced with strength they roll on their back,HATE,3,1.0,3,0,0
hatexplain_4324362_gab,<user> you are welcome what we do what we must all do is work together share the knowledge and the skills and bring about asap the genocide of every last vile kike from our nations,HATE,3,1.0,3,0,0
hatexplain_1178344462814076928_twitter,<user> lmao im finna b a dyke <number>,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1179051140526346240_twitter,<user> so many meat heads,NORMAL,3,1.0,0,0,3
hatexplain_1193404014538317824_twitter,logan paul is a fucking bozo,OFFENSIVE,3,1.0,0,3,0
hatexplain_14069634_gab,im a couple dicerolls from being a bad egg and am very aware this is why i tutor ghetto kids and single parent kids who are black for free having a family myself that is all i can do at this time,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1178911310068760576_twitter,<user> one of my black classmates had the gall to teach a teacher the difference between nigga and nigger and basically made it okay for the white kids to say it i wanted no part of that,NORMAL,3,1.0,0,0,3
hatexplain_12302647_gab,did you know the only time moslem women can walk before men,NORMAL,3,1.0,0,0,3
hatexplain_18196934_gab,i only watch porn that has a white cop shooting niggers or beating them with nightsticks or tasers 🤔,HATE,3,1.0,3,0,0
hatexplain_1178893056566689792_twitter,i feel like such a yt gay when i listen to kim petras but fuck i cant resist im so sorry,NORMAL,3,1.0,0,0,3
hatexplain_14192763_gab,<number> every bit of jewish origin stories in the old testament is about a horde of jews infiltrating another superior culture breeding like rats then trying to over throw said culture egypt babylon persia everywhere they went they did this,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_14565472_gab,so get this every day us white men hear the kike academic and activist call for our dispossession and genocide it not okay to be white and somehow we are supposed to be anything but satisfied that hitler might have based on dubious jew lies gassed some of these shit bastards,HATE,3,1.0,3,0,0
hatexplain_13358006_gab,deport his unfunny fat kike ass back to canadastan make america funny again,HATE,3,1.0,3,0,0
hatexplain_2805867_gab,the university of pennsylvania has gone total retard by removing a portrait of william shakespeare because he wasn t inclusive enough o brave new world,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_26972299_gab,get the muslin kids to say jesus is the one and only son of god then you will see muslim outrage,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_10474856_gab,boy those evil confederates sure were wrong about need to control hyper violent nigger apes huh,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1716053_gab,so called peaceful tolerant people rejecting democracy by promoting violence intolerance are no less bigots than those they condemn <number> years of liberal political failures to commit to viable change have only led to a disillusioned middle nurtured extreme views on the left and right,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_22080708_gab,i wake up everyday feeling blessed that i am a citizen of the united states in india there are more cellphones than there are working toilets god bless the great men and women who made our country what it is and who fight to preserve our exceptionalism on the world stage,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179063164672958465_twitter,tired of listening to cis het white girls shriek oh my gawd this is my song whenever jesse girl or stacy mom comes on allow me to introduce jesse mom girl a track by a woman about how jesse has a lesbian twin sister and she hot af,NORMAL,3,1.0,0,0,3
hatexplain_14165113_gab,i am <number> and i followed my instincts i never liked negerball never watched the retarded bonobo chimps,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_2389593_gab,saw jake tapper trying to grill kellyanne conway by asking her if trump tweets about commie cunt alec baldwin weekly snl mockeries are presidential the whole presidential idea is just a tool used by media jews to hamstring white politicians trump counterattacks and folks love it,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_2958188_gab,i got chapped lips today <number> the 1 st time an when i told my gramma she said be glad ur not a nigger when they get it they wind up in the emergency room and i was like yea thats like reason <number> <number> why im glad 😹 😹 😹,HATE,3,0.6666666666666666,2,1,0
hatexplain_15167203_gab,that would be because muslims are disgusting and i want them out of my lands note they would not even be in my lands had the jew not brought them but you will ignore this because it does not fit your kike narrative,HATE,3,0.6666666666666666,2,1,0
hatexplain_1179099146432724992_twitter,<user> happy bday slut whatchu on for the day,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_3GS542CVJVOJKFQMWK2EJ8CO4V895P_nf_2,<user> there was just no reason to include it the only message it conveyed was the faggots do not get to be happy,NORMAL,3,1.0,0,0,3
hatexplain_24734811_gab,they do not mention using the nasal spray on murderous immigrants the apparent goal is to drug only white europeans into mindless subservience,HATE,3,0.6666666666666666,2,1,0
hatexplain_19824299_gab,democrats forever the partyofslaves all they ever do is obstruct that so they can keep you in chains housenigger pimped out whores who keep the ghetto complacent slaveryisfreedom,HATE,3,1.0,3,0,0
hatexplain_21755943_gab,i think what we have learned in the last <number> years is it extremely dangerous to have women voting and holding governmental positions they are so sensitive to not being liked being uncaring insensitive racist etc they are manipulated with relative ease by satanic nation destroyers,HATE,3,0.6666666666666666,2,1,0
hatexplain_1178918143718297601_twitter,<user> we have never seen any fabricates of whites being harassed as breaking news in our countries in my neighborhood one white lady pressed some serious charges against a black boy for harassment after much investigation it was found that she was just lying it wasn t a breakingnews,NORMAL,3,1.0,0,0,3
hatexplain_10172622_gab,those two were the first racist in the white house,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_23771471_gab,you got nigger wrong out gate and your sexual confuion is in question now 👹 💩,HATE,3,1.0,3,0,0
hatexplain_1084733509372063745_twitter,bitches be like i got <number> kids kaden jaden brayden zayden well damn bitch okayden 😭,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_10229810_gab,i am shocked a known muslim commits a deadly terror attack next thing you know someone will tell me that gambling occurs in casinos,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_20091959_gab,do not feel sorry for him quote the jew york times <number> in promoting international terrorism friend to israel and the jews destruction of family values and the uplifting gay transsexual rights and other perverse sexual deviants the non stop promotion of white genocide and anti white bigotry,HATE,3,0.6666666666666666,2,1,0
hatexplain_16633583_gab,do you have single moms or married women thirsting after you,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_21538779_gab,well well well if my favorite mud shark of all time is not getting hung up by the sand nigger lovers god save this world really,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_23013042_gab,expect the media to run with sob stories later of how a shit coloured moslem was given a dirty look or how a white man refused to give up his seat on the bus for some rag headed moslem woman,HATE,3,1.0,3,0,0
hatexplain_1178907417305845760_twitter,go ona bitch page and you see her her boo ight click the nigga page and crickets cold world 💀,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_1179017814369288193_twitter,i am reading negative goodreads reviews about this book on sri lankan refugees called the boat people and all of the negative reviews are from patriarchal white canadians can not say i am surprised,NORMAL,3,1.0,0,0,3
hatexplain_7148583_gab,there are no black south africans they are just invaders south africa belongs to the dutch settlers,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_14172716_gab,this addresses the key factor of why we should say it and what is the problem the refusal of immigrants to assimilate into our current culture if they do not want to assimilate the why the fuck even come here they do it to live free off of us who pay,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_14319689_gab,this whole world has went to shit with all this marxist bs twitter shadowbanned me last yr and i am off for the next day because i called michelle aka michael obama a ghetto bitch,HATE,3,0.6666666666666666,2,1,0
hatexplain_13482677_gab,yeah but he beheaded <number> jews in one day that makes muhammad better than you,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_20397206_gab,and the kike reveals himself lol,HATE,3,0.6666666666666666,2,1,0
hatexplain_1178760102012174338_twitter,being sexually attracted to white guys is a fucking disease,HATE,3,0.6666666666666666,2,0,1
hatexplain_1097184028149587969_twitter,<user> france in <number> after muslims take over,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_17049940_gab,ditto trump has been kissing kike ass since he got in office i will take nehlen anyday,HATE,3,0.6666666666666666,2,1,0
hatexplain_25573178_gab,hewbris heeb jewbris jew needs to be a thing,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_5328590_gab,after the hillaries developed the birther and the towelhead strategies mccain refused to used to use them and even chided those that suggested it what a sweet guy when you get checks from both soros and the saudis do you list them alphabetically on your deposit slip,HATE,3,0.6666666666666666,2,1,0
hatexplain_1116007003334352896_twitter,fucking kim jongin in a black turtle neck and blue jeans im losing it,NORMAL,3,1.0,0,0,3
hatexplain_8544614_gab,liberal elites are silencing its citizens to promote its globalist agenda and to make islam dominant in germany the people must reject that and vote liberals outta office quickly or face losing germany history and culture,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_15383715_gab,it will not be much of a loss if they leave because they employ illegal immigrants just the opposite if they left before the raid they would have taken <number> immigrants and their families out of the country,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1189793119606312962_twitter,any nigga that allow they self to beef with a female is a faggot,OFFENSIVE,3,1.0,0,3,0
hatexplain_22458158_gab,i am surrounded by like <number> asians,NORMAL,3,1.0,0,0,3
hatexplain_1089691961001500672_twitter,<user> bub happily crawls into her arms hugging into her neck with a coo,NORMAL,3,1.0,0,0,3
hatexplain_1167131165138063360_twitter,tonight klopp is the goat when he releases his line up v burnley he a nazi thats how it works,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_13245701_gab,an afghani moslem gets hit over the head with a beer bottle national media coverage and outrage an indigenous german girl is brutally and cruelly murdered by a moslem barely gets local coverage,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_25954119_gab,perverted old kike drooling over yentas sad,HATE,3,0.6666666666666666,2,0,1
hatexplain_1178876195590438912_twitter,<user> i do not want to live in a post greatest love story ever told world i bet you faggots like golden time bring back rie tsunderes,HATE,3,0.6666666666666666,2,1,0
hatexplain_16149560_gab,why do not white people go to college as much it def helps,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_17408390_gab,hias hebrew immigrant aid society bragged on its blog yesterday that in a baltimore md court it saved somali illegal alien yaasir from deportation back to somalia they are one of the <number> federal resettlement contractors paid w taxpayer placing refugees in your towns cities,HATE,3,0.6666666666666666,2,0,1
hatexplain_1123278911478087681_twitter,rt astarswomens bbm as achievement ariana grande,NORMAL,3,1.0,0,0,3
hatexplain_4552326_gab,when everybody in europe sees trump has put in a muslim ban every single one of them will ask why can not we do that,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1124544521717649409_twitter,<user> slurs would be wetback or beaner not illegal alien 🙄,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_3160792_gab,<user> and this is why zionist hate him and want to destroy russia they kicked out the big banks owned by kenite jews russia is literally the last vestige of white values left in the world,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_14874070_gab,kill all these muscum terrorists before they kill you,HATE,3,1.0,3,0,0
hatexplain_7757039_gab,dear sir the jews are bussing the muslims to the west without their planning operating this operation there was no muslim invation,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_24324827_gab,minimum wage defenders are the real racists minimum wages were first designed to keep women and minorities out of jobs <url>,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1178848346733207553_twitter,<user> nothing is done for middle class and quality of life in last many years all focus on minority immigrants especially illegal fighting trump diversity in schools which actually is asian and white discrimination anti police propaganda,NORMAL,3,1.0,0,0,3
hatexplain_10653194_gab,you are right in retarded from actually trying to engage in a civil discourse with someone who is named obamasucksanus,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_27368390_gab,this is how much jews hate christians,OFFENSIVE,3,1.0,0,3,0
hatexplain_26742969_gab,evil moslem warlord sadiq khan needs to locked up in gitmo for encouraging his fellow devout moslems to carry out terrorist attacks in the west,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_22248597_gab,yeah if i was here to shit on your party this would be a good way to do it yeah u guys got me fed no u fed no u hey i am not advoing anything than punking anglin ds and supporting white and american identity what u here for,NORMAL,3,1.0,0,0,3
hatexplain_1178998915544354816_twitter,<user> <user> <user> <user> <user> <user> 😆 it his redneck cousin perhaps or the black sheep of the family,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_4464004_gab,journalists are showing themselves to be the retarded liberals they are the tradition of ap can die the traditional press corps can die in gas station bathrooms,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1244719373606170629_twitter,i don ’ t like any bitch that says he him lesbians aren ’ t valid,NORMAL,3,0.6666666666666666,1,0,2
hatexplain_15204574_gab,<number> years in beto unit for shooting a nigger in the face you,HATE,3,1.0,3,0,0
hatexplain_27900902_gab,trump democrats do not care about the impact of uncontrolled migration on your communities your schools your hospitals your jobs and your safety democrats put illegal immigrants before they put american citizens,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_25597752_gab,i think our president is brilliant why are women such brainlets,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_1179002593172869123_twitter,sado <number> right from the hill into a stream rover dirty waters crystal clear pig dogs caught on a gutless now hung on the tree dry pierced heart you come with fly and maggots a life lived to eat found faggots bud,OFFENSIVE,3,1.0,0,3,0
hatexplain_1179042136731336704_twitter,often overshadowed by breast cancer awareness month october is also domestic violence awareness month in a year over <number> million women and men are victims of rape physical violence or stalking by an intimate partner in the us,NORMAL,3,1.0,0,0,3
hatexplain_17821245_gab,better yet if they embrace them so much they should start going in for fgm on themselves let them prove their muzzie love to us,HATE,3,1.0,3,0,0
hatexplain_1178682785793490944_twitter,love coming to work and hear cowboy fans talk like they was in the game lol nigga what number are you,NORMAL,3,1.0,0,0,3
hatexplain_1184228347762696192_twitter,randomest guy started talking to me and was very amused by the fact that i ’ m a pakistani gay muslim,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1167356734735675392_twitter,chickens are bitches dude,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_1217208944436940800_twitter,<user> <user> illegal immigrants aren ’ t americans,OFFENSIVE,3,1.0,0,3,0
hatexplain_1179012930681085952_twitter,<user> you need potassium eat a banana you fucking nigger,HATE,3,1.0,3,0,0
hatexplain_1173807914034679808_twitter,trying to convince carter he should go as slutty bob ross for halloween 🤞,NORMAL,3,1.0,0,0,3
hatexplain_1178482750447407104_twitter,<user> i wonder if anyone could do a study on why working class caucasians were given opioid scripts compared to white collar caucasians or african americans i think i know the answer,NORMAL,3,1.0,0,0,3
hatexplain_15428053_gab,it does not bother me it is rather amusing to see someone like yourself claim to be intelligent then resort instantly to baseless accusations when proven wrong you communist jews are all the same,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_20639179_gab,please people do not reply to this ignorant peasant raghead as it is from one of them it is unable to differentiate between a child and a woman as mo the pedo married a <number> yr old they also cannot tell between women and goats both have beards after all,HATE,3,0.6666666666666666,2,1,0
hatexplain_16188198_gab,lol at <user> thinks currynigger monkey cow elephant worshipping streetshitters are taking over the world lol currynigger you re just riding the white mans dick thank u come again,HATE,3,1.0,3,0,0
hatexplain_1178501413346906113_twitter,also in this same vibe any wigger who calls white missionaries who save the lives of non white children in africa india ect a race traitor is an actual h0m0,OFFENSIVE,3,0.6666666666666666,0,2,1
hatexplain_2950683_gab,the politically correct giphy picture library is lame everything is poz cuck fag related few good gun pics but easy to find video games hollywood propaganda and faggot pics like this,OFFENSIVE,3,0.6666666666666666,1,2,0
hatexplain_26061569_gab,its beautiful artwork i love the homosexual imagery you like to use did you know that jesus was an arab,NORMAL,3,0.6666666666666666,0,1,2
hatexplain_1179082441727893504_twitter,not to be dramatic but i think this contributed to me being put off reading bc the majority of these spaces feel the exact same as straight women lauding over wanting gay men as best friends while shunning lesbians,NORMAL,3,1.0,0,0,3
hatexplain_26732378_gab,plenty of e celebs have covered israid sending africans from israel to europe patrick little promotes zionism as the solution to the jq he wants to reward jews with their own ethno state in response to them ruining ours this is the type of kike you are supporting m8,HATE,3,1.0,3,0,0
hatexplain_17948706_gab,muslims are turning nh into a shithole why do not they go to a place they d feel more comfy like ghetto shitcago because the push to place violent islamic refugees in peaceful prosperous white areas is deliberate they are bringing america down and turning it all into a shithole,HATE,3,1.0,3,0,0
hatexplain_1172986514147381249_twitter,<user> are you a fucking retard,OFFENSIVE,3,0.6666666666666666,1,2,0
