status_id,text,gt_uncivil
1828,"Ahead of Dr. Christine Blasey Ford?s planned testimony before the Senate Judiciary Committee on Thursday, <U+2066>@HouseDemocrats<U+2069> stand in support of Dr. Ford and call for a fair and thorough FBI investigation. #PostponeTheVote <U+2066>@NancyPelosi<U+2069> <U+2066>@HouseDemWomen<U+2069> https://t.co/9Moi28boOL",0
1532,"Trump<U+2069>, here are 37 reasons why we need to continue the investigations: Special counsel Robert Muellers team has indicted or gotten guilty pleas from 34 people and three companies that we know of  the latest being longtime Trump adviser Roger Stone. https://t.co/woyl69hmkL",0
38,Real Cracker Jack reporting here. What actually happened in the room is Adam Schiff made up a new rule that day that NOTHING AT ALL can be asked related to the Intel Community. Very different line of questioning than what the AP inaccurately wrote here. https://t.co/KhdvghrN7U,0
810,"Forget about a 70% income tax rate. Its far worse than that. Uncle Sam could literally CONFISCATE ALL the wealth of the wealthiest Americans &amp; still not have enough to pay for free health care, free housing, free higher education, free monthly $$$ &amp; other new free ideas.",0
503,#DonaldTrumpAct harms immigrant families &amp; second-guesses police on how to best ensure public safety. My flr speech: http://t.co/EszSS4Jwns,0
1907,Congress' official tax analysts say #Republican #taxbill will add over $1 trillion to debt over 10 years even with increased economic growth. We were promised the #taxcuts would not increase debt. Another reason this bill should be stopped. Let's do real #middleclass #taxreform.,0
1266,RT @RappCracklePop: Dude this integrating faith and politics talk by @RepLipinski is insane #SEEK2019 favorite talk of the weekend easily,0
2362,RT @RappCracklePop: Dude this ?integrating faith and politics? talk by @RepLipinski is insane #SEEK2019 favorite talk of the weekend easily,0
1173,RT @chrisvanhollen: DISCLOSE is one part of strategy to strengthen transparency and our democracy after terrible SCOTUS decision in Citizens,0
467,"To lead the world, we cannot disparage most of it. Trumps racist outbursts do more than undermine the high office https://t.co/FwD5KRNydB",1
2005,House Repubs will bring to floor today a budget plan without a single dollar amount.  #p2 #budgetlessresolution,0
1313,RT @statesman: Today's impeachment vote is deja vu for six members of Congress from Texas who were also House members in 1998 during the Cl,0
1282,"RT @RepLloydDoggett: Unfortunately, stories like this are now far too common, as I shared w/ @News4SA. As drug prices soar, Trumpâs underwhâ¦",0
1325,RT @TheLastWord: House Dems reveal a whistleblower alleges possible misconduct in the IRS audit of Trumps tax returns. @RepLloydDoggett ho,0
369,Contriving names for bills that do the opposite = GOP innovation at work. Hear my floor speech on the latest https://t.co/OE2CdeiBWS,1
574,@animalra Have been strongly opposed to Trans-Pacific Partnership (TPP) trade deal from day 1. Free trade must be fair trade for US workers,0
2119,Joining @1400WOND Don Williams at 630am to discuss Congress standing up for 9/11 families by overriding President Obama's veto. Tune in,0
426,"RT @LGBTEqCaucus: Members from both parties were voting for #LGBT rights, but House leadership used tricks to prevent fair vote #SHAME http",1
271,Our country has been built by the toil of immigrants. Trump's reported bigoted remarks are disgraceful&amp;embarrassingâ¦ https://t.co/BCwODTn9U1,1
966,"Last year, the @HouseGOP voted to rip protections away from millions of Americans with pre-existing conditions. NowâÃÂ¶ https://t.co/2Ts4iQ8N5K",0
186,"RT @RepMarkTakano: What time is it, @SpeakerRyan? Time to #DOYOURJOB! Fix #Gunviolence, #Zika, #Flint and #opioids before summer break! htt",0
1284,"RT @RepMarkTakano: What time is it, @SpeakerRyan? Time to #DOYOURJOB! Fix #Gunviolence, #Zika, #Flint and #opioids before summer break! httâ¦",0
1726,".@SpeakerRyan says @HouseGOP has """"""""been on top of #Zika threat"""""""" but some would disagree #DoYourJob #StopPlayingGames  https://t.co/3K0oLpO9My",0
253,"Huge setback for the mean &amp; deadly #Trumpcare. Don't be fooled, though - Republicans are still working to make thisâ¦ https://t.co/FTD3cHdgl4",1
2009,"Huge setback for the mean &amp; deadly #Trumpcare. Don't be fooled, though - Republicans are still working to make this https://t.co/FTD3cHdgl4",0
142,I couldn't vote for today's #NDAA bc of irresponsible budget gimmick &amp; anti-LGBT provision. See my full statement--&gt; https://t.co/whLpaR8XmP,1
402,Our country has been built by the toil of immigrants. Trump's reported bigoted remarks are disgraceful&amp;embarrassing https://t.co/BCwODTn9U1,1
1281,RT @RepLawrence: Happening now! @HouseDemWomen delivering a letter to @SenMajLdr calling to #PostponeTheVote on Kavanaugh until there is aâÃÂ¶,0
37,"President Trump's family separation policy inflicted pain &amp; suffering on children and families. On the one-year anniversary of this cruel policy, families still remain separated.

This is inexcusable. We must keep fighting #UntilEveryFamilyIsReunited. #FamilesBelongTogether https://t.co/1N6FZtkDjx",0
2083,"Incredible that Pres. Obama talks veto of bill that codifies his own health care policy choice. 
#FairnessForAll http://t.co/SEMcqDlUoi",0
725,Charles Krauthammer nails #BorderCrisis issue &amp; Obama threat of exec action. Would make bad problem far worse. http://t.co/1ycR76u18W,0
1468,"This is a solemn day for our country. I did not cast my vote lightly. In the face of clear evidence, I concluded that President Trump is a threat to our country, and that we have no choice but to approve articles of impeachment.",0
1754,@GOP @MarkSanford @RepGaramendi .@GOP today chose to block debate over measures to protect our communities from methane pollution 3/x,0
864,"I applaud Senator Murkowski on her courage today. Judge KavanaughâÃÃ´s conduct, his damaged credibility, and partisanâÃÂ¶ https://t.co/GwHayj5Bhj",0
2184,Nothing says Happy #GroundhogDay quite like #Congress voting yet again to repeal the #ACA. RT if you agree #ACAWorks.,0
653,"A Federal Judge dismissed the Trump AdministrationâÃÃ´s lawsuit to strike down with California laws protecting undocumented immigrants. This is a major victory for our state, and our right to safeguard the rights of all. https://t.co/Leiz5rZEfc",0
1013,"My heart aches for Isla Vista. As I have said again and again, gun violence is a public health issue. http://t.co/ZiQRDHLwGT",0
2130,Last night I was honored to join @USCPrice to discuss my work to end extreme partisan gerrymandering. We cant afford to let politicians rig the game for their own benefit! We need fair maps which ensure that every American has fair representation. https://t.co/WAEcqzMoev,0
2554,This administration is dedicated to gutting protections for clean air and water. https://t.co/CcoNlifqcJ,0
2276,RT @chelliepingree: I?ve written to @USDA with @RepLujanGrisham to demand that schools be given guidance regarding #LunchShaming. Shaming k?,0
2345,RT @NormaJTorres: Proud to join my @HispanicCaucus colleagues today to talk about the dangers of Donald Trump?s anti-immigrant agenda. #CHC?,0
1038,Obama's latest delay on his health care law was on Thurs. Everyone gets a delay except working middle class families. http://t.co/H8E4o77n2W,0
644,22: Number of new tax increases in the Democratsâ health care law as originally enacted. http://t.co/SX10nbT8 #tcot #taxes #hcr #ks,0
132,Fidel Castro has died. Couldn't think of a more fitting time to get out &amp; celebrate the power of capitalism than by shopping on #SmallBizSat,1
655,"A few Dems understand the consequences of a massive tax increase..unfortunately, our President doesn't http://ht.ly/2fEy9",0
77,"We will not be intimidated by cowards. I stand with the people of Orlando.
https://t.co/PrdC3c5r6W",1
1803,22: Number of new tax increases in the Democrats health care law as originally enacted. http://t.co/SX10nbT8 #tcot #taxes #hcr #ks,0
612,"@openletterbot 1. I agree our immigration system, and ICE, are broken and need major reform/dismantling. 


2. While I do not have a vote on SCOTUS nominees, I do have a voice &amp; I will use to lift up other voices as well against #Kavanaugh. Like I did today:   https://t.co/fgYGPLWsSW",0
613,@openletterbot I agree this cruel &amp; inhumane policy needs to stop &amp; that #famliesbelongtogether. I went to a detention center on Father's Day to speak w dads whove been separated from their kids. You can read more about what I saw &amp; the other steps I'm taking here: https://t.co/N40olBn1oI,0
611,@openletterbot @SenSchumer @SenGillibrand We must make sure the Mueller investigation can cont to its completion w/o political or undue influence. I am continuing to push for legislation that will protect the investigation &amp; supporting committee inquiries to get answers as to how and why AG Sessions was forced to resign.,0
616,@POTUS needs to stop holding #Dreamers like my #SOTU guest Diego hostage in order to build a wasteful wall and endâÃÂ¶ https://t.co/IjeuKxtTrT,0
622,"@singermouse You can count on me to stand by SNAP. This is a key safety net program that we need to bolster, not cut.",0
1776,"@qtheath271 You can count on me to stand by SNAP. This is a key safety net program that we need to bolster, not cut.",0
1739,"@ap111111_ap @GlblCtzn You can count on me to #ProtectSNAP. We need to increase funding for this important program, not cut it.",0
2243,"Read @NYDailyNews rpt. how NRA has """"""""terrorized the scientific comm."""""""". My bill w @MarkeyMemo would fund vital research http://t.co/9dKPBfMugc",0
1793,"@vyolet @GlblCtzn You can count on me to #ProtectSNAP. We need to increase funding for this important program, not cut it.",0
601,"@John45541525 You can count on me to stand by SNAP. This is a key safety net program that we need to bolster, not cut.",0
592,"@footballmom616 @GlblCtzn You can count on me to #ProtectSNAP. We need to increase funding for this important program, not cut it.",0
1762,"@JuliaCohen2 @GlblCtzn You can count on me to #ProtectSNAP. We need to increase funding for this important program, not cut it.",0
1010,"Must read: Former Dir of Natl Intel James Clapper says American institutions are under """"assault"""" by @POTUS https://t.co/JNWFxuZdnR",0
580,"@chrisrly You can count on me to stand by SNAP. This is a key safety net program that we need to bolster, not cut.",0
1909,Congress has a duty to hold the Trump Admin accountable  but so far @SpeakerRyan has done nothing. #WakeUpGOP,0
1911,Congress should be working to create jobs &amp; #RaiseTheWage. But Republicans have yet to even TRY to do either.,0
786,"Enough already of GOP obstruction, games and delay.  No jobs bills, no budget agreement and no relief on student... http://t.co/IDU4VctyPv",0
914,"In these uncertain times, the last thing Trumps State Dept. should do is freeze out a partner in securing democratic values in Europe. https://t.co/BwAfpRjS0J",0
495,"""""The result has been a devastating trade deficit which translates into lost jobs and squashed wages.
#StopTheTPP
 
https://t.co/o6gEhvlMOi",0
1651,"""""The result has been a devastating trade deficit which translates into lost jobs and squashed wages.?
#StopTheTPP
 
https://t.co/o6gEhvlMOi",0
2207,Our children should not have to live in a country where they are terrified to go to school. We must take a stand. #SantaClarita https://t.co/llUfGWCWYc,0
2206,"Op-ed in @FoxNews w/ @RepRalphNorman: Democrats' outrage over Trump 'sabotage' of #Obamacare is misdirected

https://t.co/8EJJUGiLsA",0
2049,"I?m in DC working to end the #TrumpShutdown. In the meantime, I know many of you have questions, and my office has compiled the following guidance. Please be in touch with us if you have any other concerns!
 
https://t.co/tCzt4WTf2L",0
2375,"RT @RepFrenchHill: #Obamacare is failing. Last night, @RepublicanStudy members outlined our plan to fix a broken healthcare system. https:/",0
1518,"Tomorrow, House Democrats will try to pass a bill to resuscitate a failing #Obamacare. 

It will also kick 1.5 million Americans off their preferred health insurance plans.

Obamacare has been a disaster since it passed. Americans need more choice, not more government control. https://t.co/54WmxFvRFE",0
1650,"""""The idea that the top 1 percent will benefit the most from the Republican tax bill is often the go-to talking point that Democrats and liberals like to trumpet when tax reform is even discussed. But, in the case of this particular bill, it?s inaccurate.? https://t.co/LvGUJ1nzkn",0
2566,This isn't complicated. The President got his tax increase in Jan.Now CBO says fed govt will take in RECORD revenue.We don't need more taxes,0
2513,The people deserve better than President Obama and Majority Leader Reid?s refusal to work toward a bi-partisan compromise. #LetsTalk,0
1832,Already??? This week President Obama will again ask Congress for authority to take on even more debt. We would... http://t.co/4gY9aYTn,0
2575,"This week, the House will vote on 2 bills to block the President's Clean Power Plan &amp; protect American families from increased energy bills",0
1429,The people deserve better than President Obama and Majority Leader Reids refusal to work toward a bi-partisan compromise. #LetsTalk,0
1203,"RT @GovRonDeSantis: President @realDonaldTrump and I spoke yesterday and confirmed that he did not approve, nor would approve, sending immi",0
345,"?In the swamp of Washington DC, the biggest alligator is a politicized FBI and Department of Justice...  The purge is happening, we just saw Andrew McCabe announce his retirement recently? https://t.co/jdmxYjpjGX",1
72,"Two weeks ago, Nancy Pelosi said a vote on the impeachment inquiry was """"nothing more than a Republican talking point.""""

Last week, my colleagues and I stormed a SCIF to say """"enough is enough.""""

Now, a vote will be occurring this week to legitimize the Democrats' sham process. https://t.co/Hve1dP7kKg",1
985,"Loretta Lynch was engaged in concealment of her own behavior, the FBIs behavior, &amp; the chain of command we are supposed to rely on even when it is stressed. I believe there would be appropriate bar grievances regarding the obstruction &amp; frustration of justice that was occurring. https://t.co/36fkHzjtlY",0
252,"How is @RepAdamSchiff the chairman of a committee in the Congress right now? He lied to the American people for two and a half years. 

I want to see the evidence of collusion before we allow him to have any more authority at all.",1
886,"I voted for the Lower Costs #MoreCures Act, which would reduce drug costs for patients &amp; advance research that could cure deadly diseases. Sadly, House Democrats voted against it. Instead, they voted for H.R. 3 - limiting access to life-saving medication &amp; critical innovation.",0
202,"The Chinese government steals as much as $600 billion of the United States? intellectual property annually. @FBI Director Wray says, ?[China is] fighting tomorrow?s fight? and represents our broadest threat. I'm glad we are taking a tougher stance. https://t.co/7Qn4g0b9IZ",0
754,"Defeating Radical Islamist terrorists and #ISIS is the great struggle of our age, regardless of @potus statements. #LastSOTU",0
901,"If @POTUS and the Pentagon didnt coordinate the #TransBan decision, it would represent a huge breakdown in communication.",0
2332,"RT @MichaelLeePope: .@RepMcEachin #VA04 to postmaster general: ?I am extremely frustrated that today, a full year after the post office clo?",0
1946,Even GOP governors agree that #Medicaid expansion is helping families. That's why they're fighting Trump cuts. https://t.co/MB44amSstj,0
2368,"RT @RepCheri: #Trumpcare would be devastating to seniors, kids and people w/ pre-existing conditions. No wonder the Senate GOP wants to hid?",0
478,"We should be talking about jobs. Instead, we have a ridiculous GOP bill pushed through with no hearings, an insult to the American people.",1
374,"Democrats continue to hold @realDonaldTrump and his corrupt, incompetent, selfish administration accountable to the American people. 

Meanwhile, from the @HouseGOP: <U+0001F997><U+0001F997><U+0001F997> https://t.co/8qPSCESbP2",1
2552,"This Administration continues to attack &amp; undermine women's health. Their Title X rule change will divert money away from:

<U+0001F6AB>Cancer screenings
<U+0001F6AB>STI testing
<U+0001F6AB>Healthcare in low-income areas 

This is UNACCEPTABLE. We will fight. #NoGagRule

https://t.co/L2oWVwYTnH",0
1657,"#BREAKING: @HouseGOP just passed extreme #2018FarmBill out of #HouseAg cmte on party line vote, silencing @HouseDemocrats fighting for millions of poor families bill hurts. This fight is far from over. We're not backing down! RT if you agree our families deserve better. https://t.co/GEL77vOQyn",0
590,@FCC #BREAKING: 18 Attorneys General call on @FCC to delay vote to end #NetNeutrality until we complete investigation into over 1 million fake comments being used by regulators to gut protections for consumers. RT if you agree. https://t.co/uPpSQn4J6B,0
1949,"Every faith urges us to feed families hurt by #hunger, but @HouseGOP's #2018FarmBill cuts #SNAP assistance that helps poor families put food on the table. Proud to join @Clyburn @RepMarciaFudge, religious leaders at #InterFaith call to lift up Americans who need a helping hand. https://t.co/UKEawC1tQh",0
535,". @AjitPaiFCC denied my request to address the @FCC. He also denied my request, and the requests of members from both sides of the aisle, to speak with him before the #NetNeutrality vote tomorrow. Shutting out members of Congress is also shutting out the Americans we represent.",0
1592,"What's happening to #JoshHolt is flat-out injustice.  He's facing trial on trumped up charges, and is denied adequate medical treatment. The US needs to step up efforts to bring him home. #utpol #SaveJosh #Venezuela https://t.co/TJktVt4SGI",0
2516,The process the VA employs to build its healthcare facilities is abysmal and leads to delays in care for veterans. This is not acceptable.,0
567,.@SteveWorks4You pls recant your tweet. Comparing @DemandAction's work reducing gun violence to internment camp poisons our nation's debate,0
1678,"#Renewables are critical for future - #fossilfuels are finite! I applaud the President on #energy strategy that leads, not follows. #SOTU",0
1241,"RT @NancyPelosi When sequester hits, up to 750k Americans could lose jobs. Its a pink slip from House GOP: http://t.co/kIOWgOTXns",0
909,In memory of #Trayvon19 I call for greater awareness in race relations &amp; common sense gun safety legislation. Reform #StandYourGround,0
1111,Propagating #FakeNews thru social media is move straight out of Kremlin Playbook. Tech leaders must help us assess security vulnerabilities. https://t.co/57Q76Vz2u8,0
652,"A closer look at Republicans tax plans, incl major cuts for corporations but only lip service for working families https://t.co/RJnjnNJDh2",0
916,Incredible day 4 #marriageequality! Look forward 2 future when all Americans enjoy full rights guaranteed 2 each of us http://t.co/oRLI8EYJ,0
1701,.@EPAScottPruitt further dismantles our nation's #environmental protections with every decision he makes. His adver https://t.co/xzF5jjHax0,0
912,"In our 21st-century world, equal access to online content is the cornerstone of freely moving communication &amp; commerce. Trump &amp; Ajit PaiâÃÃ´s plan to eliminate vital net neutrality safeguards would cause irreparable harm to consumers, stifle innovation &amp; curtail free expression.",0
1815,"A closer look at Republicans? tax plans, incl major cuts for corporations but only lip service for working families https://t.co/RJnjnNJDh2",0
1599,What was that about the President hiring the #bestpeople? https://t.co/yLKP1nujEE,0
903,"If this inhumane #healthcarebill isn't stopped dead in its tracks, we will have to #MournMedicaid as we know it. https://t.co/qDuIK5MgTB",0
2220,"Poll: Most Republicans believe Trump's wiretap claim??If so, Rs on Judiciary should support accountability via HR203 https://t.co/gaRY0PdA6R",0
581,@Cirincione thanks for support! disappointed my #B61 amendment failed but will keep working to reign in wasteful spending like this,0
1590,Well that plan went up in smoke. #STTA https://t.co/C5LcbqVgDl,0
2462,Speaking on the House Floor today in support of the Trump Administration?s efforts to secure our border while House Democrats have done nothing. #AL03 https://t.co/eFPxb4oE5r,0
1368,Speaking on the House Floor today in support of the Trump Administrations efforts to secure our border while House Democrats have done nothing. #AL03 https://t.co/eFPxb4oE5r,0
2065,If the President &amp; Senate would come to the table we could stop these cuts today. Jobs &amp; livelihoods are on the line throughout Ohio. 2/2,0
126,Does @POTUS know @DeptofDefense has planes that can't fly? #WATCH my questioning of #SecDef on #FY18NDAA: https://t.co/WcCu2wfn4z,0
2608,Turner: Presidents Gamble with National Security is a Losing Bet http://t.co/kbQxM0L5,0
2556,This bears repeating on Day 2 of the #PelosiSchumerShutdown.  Democrats need to stop the political games - too much https://t.co/MhtTyOcHNv,0
1973,Government Infrastructure Is Inefficient Everywhere http://t.co/w1OLzShlpF via @CatoInstitute,0
1995,Here?s a visual example of the burdensome #Obamacare regulations soon to be placed on Americans.  #RedTapeTower http://t.co/zgQDdcz8WU,0
846,Heres a visual example of the burdensome #Obamacare regulations soon to be placed on Americans.  #RedTapeTower http://t.co/zgQDdcz8WU,0
2435,RT @westerncaucus: WATCH: @RepMullin skewers the #GreenNewDeal and warns Americans about the consequences of this socialist policy. #GreenP?,0
638,14% of Oklahomans still dont have health insurance.  Obamacare is not the answer. http://t.co/4MeMSXyt3Z,0
2019,I agree with @jiminhofe &amp; @AGScottPruitt: Let States Do the Job Obama Won?t: Sanction Iran http://t.co/aJSdvYd6r7,0
2664,"While the Senate?s misguided repeal and replace proposal has been defeated, we cannot rest.",0
1958,"For too long, DC politicians have left the needs of rural America on the back burner. As Chairman of the Blue Dog Special Task Force on Rural America, I introduced our Strong Rural America Agenda to serve as a guideline for lawmakers to address the issues rural #AZ01 is facing. https://t.co/C5akt5iyyL",0
1656,"#AZ01 families/small biz deserve tax relief, but I'm concerned GOP's tax plan will end critical deductions. More: https://t.co/5RQZRklQUE",0
98,.@speakerryans committee to attack #womenshealth has no basis in fact. Its time #disbandit https://t.co/6xdScqP3ot https://t.co/UwGxgf6Jsl,0
569,".@USAToday Editorial: New shutdown day, new GOP demand http://t.co/hukA5v0uFZ #GOPShutdown #EnoughAlready",0
2112,Job loss at Schenectady #GE plant is a direct result of @HouseGOP failure to renew #ExIm4Jobs. Enough is enough. http://t.co/JSJ2eYcZQE,0
1371,Still going after an all-night fight in @EnergyCommerce to shine light on disastrous #Trumpcare plan. Watch #LIVE: https://t.co/bN9aM4ShNZ https://t.co/vocw2xbci5,0
1788,@TGowdySC This and more is why I raised serious concerns at our recent EPA budget hearing about whether the agency?s Inspector General @EPAoig will have the resources needed to investigate Pruitt?s seemingly endless misconduct: https://t.co/VjzNcZHyxV,0
1860,"As he has done many times and on many issues in the past, President Trump made big promises to act on this issue. Specifically, he promised strong background checks and age restrictions that could save lives: https://t.co/gsSXw19AOS",0
1969,"Glad to see Senate Democrats working to force a vote on #NetNeutrality. Proud to support similar legislation in the House. Access to a free and open internet isn?t a privilege, it?s a right. #SaveTheInternet  
https://t.co/Tv6ZDMEmAP",0
2106,It?s time to #StopGunViolence. @POTUS? action is a step forward. https://t.co/x2KQPzFaMp,0
310,The American people deserve better than being misled by @realDonaldTrump and Republicans in Washington. #ForThePeople https://t.co/2Rkfe2o1Vq,1
2234,"President Trump, what are you so afraid of? Since #Mueller started his investigation there have been signs of smoke. But if @realDonaldTrump did in fact order Mueller to be fired a month into his investigation, it would seem there is a fire somewhere.  https://t.co/wWnTni2Nh3",0
946,Its time to #StopGunViolence. @POTUS action is a step forward. https://t.co/x2KQPzFaMp,0
1847,"And to the point @PeterWelch made on Wednesday, the whistleblower's complaint was spurred by President Trump's own words - """"Do us a favor, though"""". 

Republicans continue to attack the whistleblower because there's no defense for the President's actions. 

#DefendOurDemocracy https://t.co/s0fq1ce96A",0
1363,"Sincere thanks to Suffolk County Sheriff Errol Toulon for defending ICE against vicious, slanderous attacks. Proud to work with Sheriff Toulon across party lines. MS-13 must be crushed. ICE protects innocent immigrant lives!",0
1858,"As a former Navy pilot, I take every potential threat from Russia very seriously. I urge the president to treat the https://t.co/IhIgmz9JzT",0
390,"Its official, @POTUS is playing politics with our military. Time to vote to override his #NDAA veto. https://t.co/fVopAQqrvS",1
1211,RT @HouseCommerce EXAM ROOM: More #BrokenPromises on #Obamacare. @Sebelius now admits premiums will rise.... http://t.co/pngkd3deeC,0
2582,"Today's #UN anti-Israel vote is the last straw. 


 


I am drafting a bill to stop U.S. foreign aid (AKA taxpayer $$) from going to countries who consistently oppose the US and Israel at the #UnitedNations.",0
2208,"Our economy is shrinking, but our everyday costs are rising - this doesn't add up: MORE http://t.co/UmgV2XHv6u",0
925,Iran plays a game. It is irrelevant what they agree to. Its how they are going to play out the game.,0
928,"ISIS neither respects nor fears someone who seeks to appease, apologize &amp; defer.  READ MORE:  http://t.co/8jGlYFbXNs",0
2550,These reports are nothing short of appalling. Proud to introduce legislation today to make sure this never happens again #mepolitics https://t.co/gbQ5jAPtWM,0
209,"This administration continues to undermine the rights of the students they are sworn to protect, leaving marginalized communities vulnerable to discrimination &amp; hate crimes. @BetsyDeVosED should be nowhere near @usedgov let alone running it. https://t.co/dYwAVjG4cX",1
2391,"RT @RepThomasMassie: Dont forget which end of the <U+270F><U+FE0F> #SCOTUS is allowed to use on legislation.  And for goodness sakes, dont use that thi",0
1021,Nearly three-quarters of Americans say that the government wastes their tax dollars: http://tinyurl.com/y29g9dt.... http://bit.ly/dreZxv,0
55,"The fact is, corporate greed is a type of cancer in our democracy right nowand it must be put in check before any more lives are lost. Watch my questioning of @EWGs Scott Faber during Tuesday's hearing below: https://t.co/ub4KKO8lQ9",1
694,"As of TODAY, 12,400 #DACA recipients have lost their status since Trump ended the program on Sept 5th.#Dreamers cant wait any longer &amp; every day of inaction leads to 122 more Dreamers losing status. Congress must #protectDreamers &amp; pass the #DreamActNow! https://t.co/80R2AsKaV9",0
1862,"As of TODAY, 12,400 #DACA recipients have lost their status since Trump ended the program on Sept 5th.#Dreamers can?t wait any longer &amp; every day of inaction leads to 122 more Dreamers losing status. Congress must #protectDreamers &amp; pass the #DreamActNow! https://t.co/80R2AsKaV9",0
806,"Following Manafort's indictment, my colleagues &amp; I are working to stop POTUS from firing Special Counsel Robert Mueller. Our letter: https://t.co/8VRFjz4LMb",0
2372,"RT @RepDonBeyer: Trump-Comey dinner on Jan 27:
- Trump brings up Comey's job
- Trump: """"I expect loyalty""""
- Trump talks #TrumpRussia
- Trump?",0
545,".@HouseDemocrats are fighting against @HouseGOP efforts to degrade AmericaâÃÃ´s democratic institutions, trample ethics rules &amp; undermine the public interest. #ABetterDeal https://t.co/MyW9NwheM6",0
1639,"""""""""@NIH researches lifesaving cures &amp; treatments. Im so proud this institution is in my district. #TrumpCuts threate https://t.co/YTqLMLy9ZT",0
1195,"RT @FoxNews: .@RepRatcliffe: """"President @realDonaldTrump deserves credit for demonstrating that he really intends to enforce our borders an",0
1185,RT @dcexaminer: Obama boasts of cheap gas but he didn't build that boom http://t.co/NMqQEJkVl2 http://t.co/2u8SNCZymT,0
2315,RT @JasonWhitely: .@RepRatcliffe: Comey needs to explain exoneration letter he prepared for Hillary Clinton before FBI investigation was co?,0
2348,RT @NRDems: The rulings known as the Insular Cases were based on offensive racial &amp; cultural assumptions. The U.S. Supreme Court should dec?,0
1353,Sen. Kyl voted multiple times against increasing the minimum wage for working ppl. Watch his super-committee votes http://t.co/5uIAXcr #p2,0
1489,Time for #SCOTUS to bring our nations laws in line with our rights and ideals. #LoveCantWait #FreedomToLove https://t.co/VvDiAYK1zt,0
2041,I voted yesterday to add $9.2 mln in unused military $ to address #veterans claims backlog. Majority voted it down. http://t.co/vm55ZrUV3F,0
1486,"Threatening 12 million ppl, their families &amp; our communities doesn't make our country safer âÃÃ¬ it only spreads fear. https://t.co/yrleWYlrZ0",0
166,"Our #jobs """"""""debate"""""""" is an intentional #GOP sham. Economists agree #ARRA worked, cutting taxes 4 richest doesn't help http://t.co/912ZtIBi #p2",1
731,Congrats to #Yuma Sunset Cmnty Health Ctr on $500k #ACA grant for dental van - #GOP voted to kill the program this year http://t.co/sHB2koO,0
736,"Contrary to what Trump wants you to believe, it's not just violent criminals being swept up by his deportation force. Increasingly, more and more immigrants with no criminal convictions are falling victim, leaving broken families behind in their wake. https://t.co/hYsZ9AnzMO",0
2378,"RT @RepJayapal: Amazing power and energy at the #WomensMarch2018 here in DC.  #TrumpShutdown is outrageous and women are going to resist, m?",0
322,Trump can't bully his way into coercing local jurisdictions to enforce his draconian policies. Glad to see the courts agree.   https://t.co/2aOzo4mx9z,1
1214,RT @HouseGOP: ICYMI: The Case for a Senate that Works by @cathymcmorris and @SenJohnThune <U+2192> http://t.co/fu03YlgFbX,0
840,"He should have demonstrated courage, asserted authority as leader of the free world &amp; chosen to walk away from a sub-par agreement. (2/2)",0
1898,CBO says #Obamacare projected to push over 2 million out of workforce. http://t.co/LCAkQe7N8q,0
1641,"""""""""One year after VA scandal, number of veterans waiting for care up 50 percent"""""""" http://t.co/sKpgx06IMe Our #veterans deserve better!",0
1637,Yup....if only congress would accept the power given them by our founders....but they really donâÃÃ´t want it. https://t.co/YKMCEEh5bI,0
1052,Ok now the guy claims to be sending me to someone else.,0
794,Every life is precious &amp; deserves protection âÃÃ¬ I am proud to stand for #prolife policies in Congress #whywemarch #WeAreProLife,0
1672,"#Obamacare continues to hurt small businesses, stifle job creation &amp; leave hardworking Americans w less take home pay http://t.co/rm2l9fc5Vq",0
774,"Disappointed, but not surprised - Sen Ds rejected House request to go to conference, sending a clear message: its Obamas way or no way!",0
1928,"Disappointed, but not surprised - Sen Ds rejected House request to go to conference, sending a clear message: it?s Obama?s way or no way!",0
1292,RT @RobertHarding: I don't think @RepRichardHanna was scared of a primary challenge. I do think he was sick of Washington.,0
2341,"RT @nationalcouncil: Slashes billions from Medicaid, a major funder of addiction treatment. It pays for 35-50% of all opioid addiction trea?",0
673,"Along with my @HouseGOP colleagues, I voted to keep the government open, support our troops and fund CHIP.

A government shutdown rests on the shoulders of @SenateDems and @SenSchumer. They made the choice to put party politics over the American people. #SchumerShutdown https://t.co/3Gugqq5b8u",0
999,Moderate Democrats in the Senate are frustrated they have not been allowed to vo...: Moderate Democrats in the S... http://t.co/RmwDF7V1,0
2138,"LISTEN to my #podcast @tuneinAR1 where I'm tracking #EPA regulatory abuse #WOTUS #arkansas #agriculture
https://t.co/gvaOfgUpHI",0
2277,RT @ConanOBrien: I blame the Wright brothers for inventing a machine that practically begs you to kick a family off it then later settle ou?,0
280,RT @DavidCornDC: All buildings are not inspected. He's lying or delusional. https://t.co/mTQ7YMZMhH,1
1852,"Apparently, NOT obvious to Trump WH https://t.co/vJBi90d5UH",0
525,"#Trumpcare 1.0 was defeated because so many of you made your voice heard. During today's vote, you can count on me to oppose #Trumpcare 2.0. https://t.co/gZcwYysrj9",0
1063,Organized labor put food on my table &amp; clothes on my back. The entire workforce benefits when unions bargain collectively. Supreme Court decision is a step backwards and will hurt working families who are trying to ensure a better future for their children https://t.co/GLyqJyWAPi,0
1827,"Ah, no it won't. https://t.co/DYhZUmK3Os",0
734,"Congressman Urges Probe Into Georgetown University Over Support for Anti-American, Pro-BDS Scholarship

https://t.co/ZVzXgL5kYY",0
