source_country,source_row_id,text,source_text_processed,source_maxscore,source_sentiment,gt_uncivil
Canada,1530,@JustinTrudeau When do u keep ur promise 2 those who voted 4 u & legalize marijuana? Stop ruining young lives with BS criminal records!,u ur promise vote u legalize marijuana stop ruin young life bs criminal record,0.161976067052448,-0.7964,0
Canada,1531,"Like his father, despises Alberta & the west. I was around PET & jobs left fast with NEP. History is repeating with the selfie king.",like father despise alberta west pet job leave fast nep history repeat selfie king,0.17950232590387,-0.0258,0
Canada,1532,"we know the Libs are the same as they seem not to know if they will do the right thing or make the right choices, unless it's election time",know libs know right thing right choice election time,0.192635554015024,0.0,0
Canada,1533,My squad goes hard. Camesha Cox (of team @MitzieHunter) putting a Spotlight on Literacy and making change as she does so well. So proud.,squad go hard camesha cox team put spotlight literacy make change proud,0.165862451058806,0.4019,0
Canada,1534,@JustinTrudeau thank you for meeting @liliantintori today. Venezuela is in urgent need for international help! Thank you! #SosVenezuela,thank meet today venezuela urgent need international help thank sosvenezuela,0.142736150237771,0.8176,0
Canada,1535,come back when you can logically support your point of view all you are doing is confirming-do parents want their kids need YOU,come logically support point view confirm parent want kid ne,0.177929292413028,0.4588,0
Canada,1536,Xenophobic distant neighbors of fact and truth. Conspiracy theory crazies.,xenophobic distant neighbor fact truth conspiracy theory crazy,0.186324007831486,-0.5423,0
Canada,1537,"They are DISGUSTED by the sight, smell & destruction of the tar sands & next meet in Vancouver @JustinTrudeau 2 C U",disgust sight smell destruction tar sand meet vancouver c u,0.178877861735105,-0.8225,0
Canada,1538,"Just like the patriots won the Super Bowl,...no tired old balls were harmed or deflated in this rant...lol",like patriot win super tired old ball harm deflate rant lol,0.17950232590387,0.6369,0
Canada,1539,PM Trudeau is always gracious and a fine human being.,pm trudeau gracious fine human,0.117839753690241,0.6597,0
Canada,1540,Yeah my #prime minister is out of this world! @JustinTrudeau #canada150,yeah prime minister world,0.145027461215404,0.296,0
Canada,1541,See my above comment. Your logic is false.,comment logic false,0.12700024063208,0.0,0
Canada,1542,"MPs from different parties ask @JustinTrudeau a question, he refuses to answer. In support of PM I will distribute his signed statements.",mp different party ask question refuse answer support pm distribute sign statement,0.143408353297282,0.4939,0
Canada,1543,"I voted for the Purple Party, it's the true party of infinite change",vote purple party true party infinite change,0.110265771454335,0.802,0
Canada,1544,#Justin delusional in so any ways.,justin delusional way,0.196990954543982,0.0,0
Canada,1545,@JustinTrudeau Gr8 efforts! but new spousal visa process turned nightmare no processing dew system issues on IRCC web upld docs very frs8in,effort new spousal visa process turn nightmare processing dew system issue ircc web upld docs,0.157045021971577,0.0,0
Canada,1546,"Mr. Prime Minister \Why is half your cabinet women\"" @JustinTrudeau \"" Well it's 2016\""""",prime minister half cabinet woman,0.14718098909204,0.0,0
Canada,1547,"Oh we have, @christyclarkbc - judged on lies, sell outs, corruption, pandering, bribes, stipends, nepotism, cuts, cover-ups, etc. #bcelxn17",oh judge lie sell out corruption pander bribe stipend nepotism cut cover up,0.171811618844513,-0.4404,0
Canada,1548,"@HarjitSajjan:\Stolen valour\"" when someone takes credit for the brave actions of another. #CdnPoli #HoC . Don't you think you should resign?""",valour take credit brave action cdnpoli hoc think resign,0.182179880565193,0.5574,0
Canada,1549,No @GlennThibeault knew exactly what he was doing. The hypocrite hung around long enough to get Fed pension then lowered standards to libs,know exactly hypocrite hang long fed pension lower standard libs,0.202229203519938,-0.296,1
Canada,1550,Stop being concerned with other countries and take care of your own @JustinTrudeau,stop concern country care,0.145394862458207,0.25,0
Canada,1551,"Darn, I missed listening to #ableg again. hope this will be posted you tube..@IrfanSabirMLA",darn miss listen ableg hope post tube,0.146190497349848,0.3182,0
Canada,1552,"Let every nation know, whether they wish us well, or ill, That we shall pay any price, to save lives, end famine, disease, war & all issues",let nation know wish ill shall pay price save life end famine disease war issue,0.179751682303409,-0.296,0
Canada,1553,Comparing federal @liberal_party & provincial @NSLiberal parties is like comparing apples to oranges. #nspoli #ridingTRUDEAUsCOATTAILS,compare federal provincial party like compare apple orange nspoli ridingtrudeauscoattails,0.17950232590387,0.6369,0
Canada,1554,Oh shit! #Liberals you dun messed up! @JustinTrudeau #cdnpoli,oh shit liberal dun mess cdnpoli,0.222415685060067,-0.7269,1
Canada,1555,@AJWVictoriaBC has spent this entire debate interrupting +speaking over both @jjhorgan and @christyclarkbc Hard to watch #bcelxn17 #bcpoli,spend entire debate interrupt speak hard watch bcpoli,0.144833775290971,-0.4215,0
Canada,1556,"Get rid of Trudeau bring over Trump, we have no jobs in Oshawa at all, its hard when its me supporting me we have to stop immigration",rid trudeau bring trump job oshawa hard support stop immigration,0.145394862458207,0.0258,0
Canada,1557,"Do I see things too simply? If one can play at the same level without special provisions, why should they not play? Baseball's an easy Xover",thing simply play level special provision play baseball easy xover,0.192635554015024,0.8555,0
Canada,1558,"Yes, Islam kills children just like they did in Oklahoma City Bombing, Birmingham Church Bombing, Sandy Hook, Gaza, etc.",yes islam kill child like oklahoma city bombing birmingham church bombing sandy hook gaza,0.17950232590387,-0.128,0
Canada,1559,"No one has an answer, scientists are even baffled.",answer scientist baffle,0.143408353297282,0.0,0
Canada,1560,@davidd_dds @CanCritic @BELL @Kathleen_Wynne 23% increase 2 our already out of control debt & ur still smiling. U won't rule ON ever again,increase control debt ur smile u will rule,0.161976067052448,0.3182,0
Canada,1561,.@JustinTrudeau @TurnbullMalcolm @theresa_may @NaMoPMIndia Look 4 modicum of courage & join them #chicken #epicfail,look modicum courage join chicken epicfail,0.154963614940582,0.6597,0
Canada,1562,Did you tell them it's wrong to Lie?,tell wrong lie,0.179898825285373,-0.4767,0
Canada,1563,"feel free to stop using the roads, bridges, hospitals, and water and sewer systems.",feel free stop road bridge hospital water sewer system,0.151653053042281,0.2732,0
Canada,1564,"No Scott, you mean little bugger, you don't get to do that without getting called.",scott mean little bugger get call,0.200011002818274,0.0,0
Canada,1565,It is our right to have access to pills that contribute to our daily health and family planning needs. Let's get it done! @JustinTrudeau,right access pill contribute daily health family planning need let,0.191522744882326,0.0,0
Canada,1566,Proud to be a part of #YouthRefresh2017 and the group of Calgarians dedicated to ending youth homelessness @IrfanSabirMLA #ihearthomeyyc,proud group calgarians dedicate end youth homelessness ihearthomeyyc,0.111107007531917,0.4767,0
Canada,1567,Minister @L_MacAulay:#CETA will create new opportunities for agri-food business for both sides of the Atlantic.,minister create new opportunity agri food business side atlantic,0.136702047105344,0.5994,0
Canada,1568,It's an important start. The Gov of Can will provide $5B over 10 yrs to provinces & territories to support mental health initiatives.,important start gov provide yrs province territory support mental health initiative,0.111286936119406,0.5423,0
Canada,1569,"Oh wow seasonal minimum wage jobs! Please please please. That really helps. #heavesteve grasping at straws today, the media machine in full",oh wow seasonal minimum wage job help heavesteve grasp straws today medium machine,0.137288774278366,0.7579,0
Canada,1570,why did you have to kill my cat @JustinTrudeau why was that necessary you twisted little shit?,kill cat necessary twist little shit,0.222415685060067,-0.8405,1
Canada,1571,You #YYC # JustinTrudeau can find os where we belong and stand by it - Our Canada,yyc justintrudeau find os belong stand canada,0.135188371657358,0.0,0
Canada,1572,This fucking idiot is NOT on the same page. Weak ass fucking clowns. @jimcarr_wpg,fucking idiot page weak ass fuck clown,0.246465655802736,-0.9294,1
Canada,1573,I don't trust any of these guys and Justin Trudeau shouldn't be laughing he should know that he will have to answer similar questions snake,trust guy justin trudeau laugh know answer similar question snake,0.194514626046279,0.7845,0
Canada,1574,"Hey @georgiastraight & @24hoursvan, will you be devaluing your brands with paid sham cover stories for @christyclarkbc tomorrow morning?",hey devalue brand pay sham cover story tomorrow morning,0.127166740692393,-0.1027,0
Canada,1575,Parents of those students absolutely do. Thousands of taxpayers check box on separate school system on prop tax and therefore fund directly.,parent student absolutely thousand taxpayer check box separate school system prop tax fund directly,0.146551646783568,0.0,0
Canada,1576,Trump is putting a tarif on trade with Canada. Have you not read the news? Do you know what a tariff is?,trump put tarif trade canada read news know tariff,0.179751682303409,0.0,0
Canada,1577,A true message of unity,true message unity,0.110265771454335,0.4215,0
Canada,1578,How about stay off twitter and resign ur making ur self look stupid and quit scamming us ur act is old and played,stay twitter resign ur make ur self look stupid quit scamm ur act old play,0.232800820481727,-0.5267,1
Canada,1579,"You are aware that Ontario's government-funded Catholic school system predates Confederation, right?",aware ontario government fund catholic school system predate confederation right,0.191522744882326,0.0,0
Canada,1580,Supporting @christyclarkbc ? Slight confusion here....,support slight confusion,0.086296479724203,0.128,0
Canada,1581,"@janephilpott Have you seen this: \It's going to be difficult for Canada to meet its emissions targets\""""",see go difficult canada meet emission target,0.138978021062648,-0.3612,0
Canada,1582,He might ask whether it could it be replicated in any province other than Alberta though...,ask replicate province alberta,0.086468638796993,0.0,0
Canada,1583,Latest #CPC excuse why Harper Cons lost b/c it couldn't be his policies? Wonder which foreign entity she thinks funded Lib @kenthehr.,late cpc excuse harper cons lose b c policy wonder foreign entity think fund lib,0.182179880565193,-0.34,0
Canada,1584,If he was a wine or craft beer guy he might be more concerned about provincial trade barriers,wine craft beer guy concerned provincial trade barrier,0.194514626046279,-0.128,0
Canada,1585,"Millions of Canadiens disagree, in fact the MAJORITY!",million canadiens disagree fact majority,0.139373913581763,-0.3818,0
Canada,1586,I always report if they are nasty or if their time line shows a pattern of abuse. It may only slow them down but good needs to overcome evil,report nasty time line show pattern abuse slow good need overcome evil,0.230341307422987,-0.8834,0
Canada,1587,Nunavut is not a big enough voter base for him to give a fig about,nunavut big voter base fig,0.145613420356891,0.0,0
Canada,1588,"Where he goes or stays this is his choice to choose the majority of the people. Either I stay or not, this is my personal freedom.",go stay choice choose majority people stay personal freedom,0.158212220905062,0.6369,0
Canada,1589,Ok I think iknow is it Star Wars sucks ?!!!!!,ok think iknow star wars suck,0.227823087277104,-0.6486,1
Canada,1590,@Kathleen_Wynne Hydro rates going down again?,hydro rat go,0.182160466289273,0.0,0
Canada,1591,Exactly when you could have leaders like #Sajjanbattles instead.,exactly leader like sajjanbattles instead,0.182200866732514,0.3612,0
Canada,1592,"Don't worry @PremierBradWall, we've got this! First tonne coming soon!",worry get tonne come soon,0.176759371258445,-0.4404,0
Canada,1593,You mean 'Stripeys' isn't their scientific name? Perhaps we'll have to do a little research.,mean stripeys scientific little research,0.190766950671424,0.0,0
Canada,1594,Putting a price on carbon pollution across Canada [?] @Pembina has recommendations #cdnpoli #climate @cathmckenna,put price carbon pollution canada recommendation cdnpoli climate,0.165862451058806,0.0,0
Canada,1595,@PremierBradWall So did the senior public servants also get incentives in the millions like SGI mngmnt did prior to these cuts??,senior public servant incentive million like sgi mngmnt prior cut,0.17950232590387,0.4404,0
Canada,1596,"Why did the NDP except over $600,000 from the steelworkers union",ndp steelworker union,0.075367839427253,0.0,0
Canada,1597,Yet in previous interviews you are so anti anglophone. sad since it is and was the anglophones that made Canada great.,previous interview anti anglophone sad anglophone canada great,0.130066008153535,-0.0772,0
Canada,1598,John Horgan is showing restraint for us BCers who are mad angrier as hell at CC and company he's a gentleman I've met him CC is a liar,john horgan show restraint bcer mad angry hell cc company gentleman meet cc liar,0.193575641350852,-0.9371,0
Canada,1599,"Science proves that there's two sexes, that doesn't have anything to do with gender identity.",science prove sex gender identity,0.143512583972197,0.0,0
Canada,1600,"It does have a religious ideology behind it, and it's called Islam. It's a violent, misogynistic dogma which demands complete submission.",religious ideology call islam violent misogynistic dogma demand complete submission,0.196305028720377,-0.6597,0
Canada,1601,"At $1,500 a piece, at I right? That's how much you charge for favours right?",piece right charge favour right,0.191522744882326,0.4404,0
Canada,1602,They hate it when you catch on to them.,hate catch,0.173529191443738,-0.5719,0
Canada,1603,@cathmckenna Have you seen that today a record number of #Catholic orders are going #fossilfree to #LiveLaudatoSi.,see today record number catholic order go fossilfree livelaudatosi,0.138978021062648,0.0772,0
Canada,1604,I'll stick with @JustinTrudeau's innovation direction.,stick innovation direction,0.153410452387905,0.3818,0
Canada,1605,The days of being in control of your own house/business are over? #PropertyRights a word not known to our liberal friends.,day control house business propertyright word know liberal friend,0.179751682303409,0.4939,0
Canada,1606,"Alberta Premier @RachelNotley says whatever the outcome of BC election, any effort to stop Kinder Morgan would create investor uncertainty.",alberta premier say outcome bc election effort stop kinder morgan create investor uncertainty,0.145394862458207,0.1779,0
Canada,1607,"#Shameful treatment of the disabled by the fiberals. You are a hypocrite along with your so-called \leader.\"" #NoMoreFiberals""",shameful treatment disabled fiberal hypocrite call leader nomorefiberal,0.202229203519938,-0.4939,1
Canada,1608,PICTURES OR IT DIDN'T HAPPEN!,pictures happen,0.133748560434343,0.0,0
Canada,1609,@AlanForseth @lailayuile #bcelxn17 #bcpoli radio ad Fraser-Nicola ban the donations @bcliberals @christyclarkbc,bcpoli radio ad fraser nicola ban donation,0.076913079359589,-0.5574,0
Canada,1610,"Sheila is a superb reporter, so do follow her.",sheila superb reporter follow,0.078866997638375,0.6249,0
Canada,1611,@christyclarkbc BC Rail still owns tracks to coal terminal @realDonaldTrump #justsayin #bcelxn17 #bcpoli #NAFTA,bc rail own track coal terminal justsayin bcpoli nafta,0.167620257864332,0.0,0
Canada,1612,Burning up the road to E-Day! Great rally with my fellow #IslandChampions & @christyclarkbc! We're ready to deliver a #BrightFuture to #BC,burn road e day great rally fellow islandchampion ready deliver brightfuture bc,0.135913610858782,0.765,0
Canada,1613,Really!! Your closing a throughway to clean up the garbage that's in the median??,closing throughway clean garbage median,0.185838860197656,0.4019,0
Canada,1614,He gets better and better aging this dummy,get good good age dummy,0.225245812678058,0.7003,0
Canada,1615,I want my rematch! @REALBobbyRoode @JustinTrudeau,want rematch,0.15349606555509,0.0772,0
Canada,1616,@MitzieHunter @tdsb @GerriGershon check out the shadow studies impacting #SaveJohnFisher students & community,check shadow study impact savejohnfisher student community,0.09831442974587,0.0,0
Canada,1617,"Why don't we just keep our own money and spend it the way we see fit? Alberta needs to separate, or become an Islamic state in Islam Canada",money spend way fit alberta need separate islamic state islam canada,0.147638746040357,0.3612,0
Canada,1618,you still haven't retracted your sorry statement on Castro.,retract sorry statement castro,0.125436407428586,-0.0772,0
Canada,1619,"if you had a pair, you'd lose the cat & gloat show and put a name on your profile! #Troll",pair lose cat gloat profile troll,0.15355904550881,-0.4019,1
Canada,1620,".#OnPoli @DrEricHoskins @KathleenWyne \Wasting scarce healthcare dollars while trampling Informed Consent Rights\""""",waste scarce healthcare dollar trample informed consent rights,0.155598866723188,-0.2263,0
Canada,1621,"CNN Trump ciminalize anti male feminism as a sex hate crime due to its exclusion of male gender rights, gender equality-men want free trade",cnn trump ciminalize anti male feminism sex hate crime exclusion male gender right gender equality man want free trade,0.191522744882326,-0.7964,0
Canada,1622,"@Bill_Morneau, I am one of the 88% of Canadians who want this.",canadians want,0.15349606555509,0.0772,0
Canada,1623,@JustinTrudeau please make sure that @RT_Erdogan is not welcome in Canada,sure welcome canada,0.135520280789618,0.6486,0
Canada,1624,@JustinTrudeau wanna come to the UK and talk to my politics class? because i mean i'd listen to anything you come up with,wanna come uk talk politic class mean listen come,0.190766950671424,0.0,0
Canada,1625,"Obviously, committed and actual construction are 2 very different things....Stand up #NDP @RachelNotley",obviously commit actual construction different thing stand ndp,0.200993208216421,0.296,0
Canada,1626,I heard he invented the internet and killed Hitler,hear invent internet kill hitler,0.165160771149222,-0.6908,0
Canada,1627,So you're not aware of the NHL's carbon footprint? #BarbieLogic,aware nhl carbon footprint barbielogic,0.114063421676946,0.0,0
Canada,1628,I wonder where @JustinTrudeau gets all his cool socks from,wonder get cool sock,0.193878466817717,0.3182,0
Canada,1629,how much money will land in your family wallet after sale hydro one??,money land family wallet sale hydro,0.12233647149357,0.0,0
Canada,1631,@MarcGarneau What is fed. gov doing to invest in intercity rail & capital costs @VIA_Rail ? Seems you are out to let Via die a slow death.,feed gov invest intercity rail capital cost let die slow death,0.143389657922121,-0.8316,1
Canada,1632,How many times has @JustinTrudeau met with the ethics comissioner?,time meet ethic comissioner,0.121554544066797,0.0,0
Canada,1633,"Luckily, I rely on facts. You should try it sometime!",luckily rely fact try,0.154080568597294,0.5106,0
Canada,1634,Would be better to be working side by side IMO.,good work imo,0.162435689760191,0.4404,0
Canada,1635,Preparing kids for tears & failure...,prepare kid tear failure,0.177929292413028,-0.5106,0
Canada,1636,I support @christyclarkbc. Keep BC Strong - Keep Calm and Christy On! #bcvotes2017,support bc strong calm christy,0.120084840861439,0.8074,0
Canada,1637,"@JustinTrudeau love Canada,but not your new holiday!!!!",love canada new holiday,0.111893425931492,0.7845,0
Canada,1638,Holy fuck learn to spell. Duuuhhhh,holy fuck learn spell duuuhhhh,0.228119241060559,-0.5423,1
Canada,1639,Former Russian Colonel Claims Putin Is Planting Mole Nukes to Hit US Coasts with a Giant Tsunami #WW3Countdown #WW3,russian colonel claims putin plant mole nukes hit coast giant tsunami,0.146557396694657,0.0,0
Canada,1640,You mean the Holomodor created by the rich peasants where most of the victims were russians? Ignorant.,mean holomodor create rich peasant victim russian ignorant,0.211122262620161,0.3612,1
Canada,1641,@JustinTrudeau Your Deffence comes from your people you treat your people right they will never fight. Your $ is in your Country Leave Him!,deffence come people treat people right fight country leave,0.191522744882326,-0.0258,0
Canada,1642,so next time remember Gold bible......to stone tablets commandments ......to paper......then constitution......,time remember gold bible stone tablet commandment paper constitution,0.136122469320861,0.0,0
Canada,1643,Clark doesn't respect anyone who isn't rich and white and contributing to her campaign,clark respect rich white contribute campaign,0.156040002203841,0.7717,0
Canada,1644,@BrianMasseMP @CHardcastleNDP more TICKS on people #cdnpoli @DonDavies @ColinCarrie @Webber4Confed @janephilpott,tick people cdnpoli,0.158212220905062,0.0,0
Canada,1645,@JustinTrudeau Has no understanding Even his father would be appalled @gmbutts Being a CANADIAN is diminished not improved by globalism,understanding father appalled canadian diminish improve globalism,0.124312645931772,-0.0258,0
Canada,1646,"Oh, that's... great. #sigh #climate @cathmckenna | Arctic stronghold of world's seeds flooded after permafrost melts",oh great sigh climate arctic stronghold world seed flood permafrost melt,0.130066008153535,0.6908,0
Canada,1647,"I'm sure we can count on @RachelNotley's crack team of @Tzeporah Berman, @MarcellaM Munro & @KarenMahon to step up the fight for Albertans",sure count crack team berman munro step fight albertans,0.135520280789618,-0.0772,0
Canada,1648,Thank you Premier Clark. No new taxes!,thank premier clark new tax,0.101377083604144,0.3612,0
Canada,1649,Trump won so liberals got get him out! Petrified of exposure! Just didn't think it would happen but the Deplorables showed up!Hannity,trump win liberal get petrify exposure think happen deplorables show,0.182179880565193,0.2732,0
Canada,1650,"Hey PM Jazz Hands, the real estate economy which is the economy of Canada is collapsing you slapdick. @JustinTrudeau #topoli",hey pm jazz hands real estate economy economy canada collapse slapdick topoli,0.12730940741198,-0.4939,0
Canada,1651,"Unfortunately NDP has to \fight\"" from both parties. Don't kid yourself.""",unfortunately ndp fight party kid,0.177929292413028,-0.3182,0
Canada,1652,All 17 already #CanadianIdols @NavdeepSBains [?],canadianidols,0.0,0.0,0
Canada,1653,@JustinTrudeau EVEN YOU'Re Dad is tired of You'RE Lies and Corruption to the Canadian people... SELLING OUR COUNTRY TO ISLAM [?][?][?][?],dad tired lie corruption canadian people sell country islam,0.163947869043816,-0.4404,0
Canada,1654,@JustinTrudeau Pt2-we were given no notification. There is no set time for expiry & his disability is permanent. CRA let BMO know but not us,give notification set time expiry disability permanent cra let bmo know,0.179751682303409,0.0,0
Canada,1655,Please ask Weaver about his late night Twitter rants and his anger issues.,ask weaver late night twitter rant anger issue,0.133633368133365,-0.7269,0
Canada,1656,@JustinTrudeau how much longer until you start allowing Americans to apply for refugee status?,long start allow americans apply refugee status,0.122013168638523,0.2263,0
Canada,1657,.@christyclarkbc says she hopes the Trump administration will realize choking off of Canadian #softwood will kill American jobs. #bcpoli,say hop trump administration realize choke canadian softwood kill american job bcpoli,0.205201502286141,-0.8481,0
Canada,1658,@JustinTrudeau NAFTA: DO NOT put Canada's fresh water on the table,nafta canada fresh water table,0.108956394728794,0.3182,0
Canada,1659,That's not what she said last week. #sayanythingchristy More flips and flops than a fish on dry land!,say week sayanythingchristy flip flop fish dry land,0.154439659582394,-0.34,0
Canada,1660,Better let your NEW FRIENDS in on the TRUMP EFFECT!,better let new friend trump effect,0.153989437773022,0.7269,0
Canada,1661,"Well good for liberals, but I can remember about a decade ago, when gay people ( not to sound rude) were able to get married.",good liberal remember decade ago gay people sound rude able marry,0.188700807743552,-0.0258,1
Canada,1662,@cbcnewsbc has just called B.C. AgMin @NormLetnick as winning his Kelowna seat. #BCVotes2017,call agmin win kelowna seat,0.153447739217729,0.5859,0
Canada,1663,"Threats of taxes on US products are insignificant to a US market 10x bigger than Canada . Hit US on Water, energy , oil.",threat tax product insignificant market big canada hit water energy oil,0.145613420356891,-0.5719,0
Canada,1664,You should be disgusted with your pope condoning child molestation by not doing enough to stop pedophile priests.,disgust pope condone child molestation stop pedophile priest,0.190134699831542,-0.8402,0
Canada,1665,Speaking of... Pacioretty is on the hot seat in Montreal two years left at 4.5 million... he could play with JT.,speak pacioretty hot seat montreal year leave million play jt,0.174711666123844,0.4767,0
Canada,1666,Not the first time USA/Canada mindlessly insulted Indian diplomats/leaders. GOI did not do squat so far! cc @narendramodi @SushmaSwaraj,time usa canada mindlessly insult indian diplomat leader goi squat far cc,0.165802704180327,-0.5106,1
Canada,1667,I have never been so disgusted in my life.. this is why I fight so hard for animals because of stuff like this my heart is hurting right now,disgusted life fight hard animal stuff like heart hurt right,0.191522744882326,-0.8074,0
Canada,1668,With public money. I might add.,public money add,0.12233647149357,0.0,0
Canada,1669,"Also with it only being limited to licensed producers, I'm concerned for medicinal users as they already can't keep up.",limit licensed producer concern medicinal user,0.091660639039375,0.0,0
Canada,1670,So if... Trudeau + Macron = Too much hotness Trudeau + Obama = Too much hotness Then... Trudeau + Macron + Obama = ?!?!?!?!?!,trudeau macron hotness trudeau obama hotness trudeau macron obama,0.157981834645181,0.0,0
Canada,1672,My MP doesn't care that we don't have doctors let alone someone with pot charges.,mp care doctor let pot charge,0.143389657922121,0.4939,0
Canada,1673,"@PeopleforEd #onpoli from a former Torontonian, born and bred, still have family there and in Ontario @Kathleen_Wynne",onpoli torontonian bear breed family ontario,0.135842093939554,0.0,0
Canada,1674,Fuck this demon bitch. And punk ass @justintrudeau fucking joke. A law should be passed to fire...,fuck demon bitch punk ass fucking joke law pass fire,0.246465655802736,-0.8935,1
Canada,1675,I 'm sure you have no real interest. I've checked your profile and you are a hack. It is my policy to block trolls.,m sure real interest check profile hack policy block troll,0.15355904550881,0.34,1
Canada,1676,"Because it's 2017, the era of open borders, anti white male, fascism and liberal stupidity",era open border anti white male fascism liberal stupidity,0.124960124956717,-0.6369,1
Canada,1677,Sure:) works for me friend!,sure work friend,0.162435689760191,0.6705,0
Canada,1678,"The @Sask_NDP did something in 2005? Hmm, 2017 - 2015 = 12. @PremierBradWall that's 12 years ago! #ownyourdecade #skpoli",hmm year ago ownyourdecade skpoli,0.128234109505826,0.0,0
Canada,1679,When can we acknowledge your resignation?,acknowledge resignation,0.121777377300253,-0.296,0
Canada,1680,@JustinTrudeau why can't you honestly answer a question? #canpoli,honestly answer question canpoli,0.180072188206004,0.4588,0
Canada,1681,Does the source matter if its the truth?,source matter truth,0.13609224833497,0.34,0
Canada,1682,Ministry of Labour where I'd FF #respirator #uncomfortable #insurance #cancer covered ?? Think again respirator for all 1st responding,ministry labour ff respirator uncomfortable insurance cancer cover think respirator respond,0.182179880565193,-0.6369,0
Canada,1684,"@JustinTrudeau: Talking about Canada's role in @NATO, oh my...",talk canada role oh,0.163647905788246,0.0,0
Canada,1685,"amongst her constituents, something previous Premiers would never do, supporting a charity, not hiding in an ivory tower...like our MP?",constituent previous premier support charity hide ivory tower like mp,0.17950232590387,0.743,0
Canada,1686,"I remember Montreal well. Was there with family from NY 1974. Rod T Jones gave a symposium there, Challenges of Cobalt Extraction From Slag.",remember montreal family ny rod t jones give symposium challenge cobalt extraction slag,0.239309147244749,0.0772,0
Canada,1687,Canada has @JustinTrudeau and France has @EmmanuelMacron. We have an orange puppet for President. #Resist #ImpeachTrump,canada france orange puppet president resist impeachtrump,0.147218612158317,0.0,1
Canada,1688,"Don't worry Jacob \YOU SHALL PASS\"" this test. ...Rhydwyn the Green""",worry jacob shall pass test rhydwyn green,0.126549668380429,-0.4404,0
Canada,1689,"What happened to \gender equity\"", @JustinTrudeau? #smokeandmirrors #cdnpoli @gmbutts""",happen gender equity smokeandmirror cdnpoli,0.131832897594545,0.0,0
Canada,1690,"Yeah! After these many tweets you are back to what I put here earlier! So you really need to work on your \reading\"" Have a good night""",yeah tweet earlier ne work read good night,0.162552529974603,0.6249,0
Canada,1692,Can't picture Americans going for compassionate leadership as in @JustinTrudeau,picture american go compassionate leadership,0.145643518827545,0.4939,0
Canada,1693,.@WadeMacLauchlan is excited to explore new connections with our most significant trading partners in the US #pei #peipoli #MightyIsland,excited explore new connection significant trade partner pei peipoli mightyisland,0.113347259939315,0.4939,0
Canada,1694,"@melaniejoly addressing the @MTL375th celebration, great to have met her this afternoon",address celebration great meet afternoon,0.130066008153535,0.6249,0
Canada,1695,"What is the compensation now, Bill?",compensation bill,0.067084788919317,0.0,0
Canada,1696,You are allowing the same things to happen here Trudeau... you are pro-Islam and are jeopardizing our safety. You need to go,allow thing happen trudeau pro islam jeopardize safety ne,0.192635554015024,0.5719,0
Canada,1697,@lloydphines Thank you for making your profile public.,thank make profile public,0.136968617680105,0.3612,0
Canada,1698,card board robot her gosh dang self,card board robot gosh dang self,0.162873042454076,0.0,0
Canada,1699,you need to take this down now WHY DOES CANADA WITH EMOTIONAL BALANCE always go for fear each time. grim reaper barely carries black,ne canada emotional balance fear time grim reaper barely carry black,0.138187810243189,-0.743,0
Canada,1700,"Oxymoronic? oh right, I remember now ...its all about the mandated lies of Taqiyya!",oxymoronic oh right remember mandate lie taqiyya,0.191522744882326,0.0,0
Canada,1701,The people are speaking up but you're not listening. My @liberal_party membership has expired and won't be renewed until you're gone #M103,people speak listen membership expire will renew go,0.158212220905062,0.0,0
Canada,1702,@ElizabethMay @JustinTrudeau Prime Minister is only one among equals & should attend the House as an equal to other MPs.,prime minister equal attend house equal mp,0.122331558015185,0.0,0
Canada,1703,Mr @JustinTrudeau I don't want to embellish my military career but I was the pivotal person on Call of Duty:single player mode #hireme,mr want embellish military career pivotal person duty single player mode hireme,0.165812145030352,0.0772,0
Canada,1704,Isn't Amanda Lang a liberal?,amanda lang liberal,0.095433827780575,0.0,0
Canada,1705,you're a very silly and naive girl.,silly naive girl,0.209631981476183,-0.25,1
Canada,1706,"Incredible that @JustinTrudeau MoD is guilty of stolen Valor, yet he still has full confidence in him...speaks volumes!",incredible mod guilty steal valor confidence speak volume,0.1496176357268,-0.4019,0
Canada,1707,@JustinTrudeau BE A LEADER -- LEAD CANADA TO A COUNTRY FREE OF SEAL KILLINGS!!! #SaveTheSeals,leader lead canada country free seal killings savetheseal,0.110092834920403,-0.296,0
Canada,1708,"Meanwhile, she and @Steve4Kelowna sat on their hands and failed to secure a contract. They should both be fired!! NOT leadership! #bcelxn17",sit hand fail secure contract fire leadership,0.166000886320518,-0.0772,0
Canada,1709,Can you please talk about something else than constantly making facetious remarks at easy targets.,talk constantly make facetious remark easy target,0.16574066798122,0.4404,0
Canada,1710,"With @GeoffMacLellan insisting @NSCC is coming to the waterfront, the landowner may now have outlook on much increased value of property.",insist come waterfront landowner outlook increase value property,0.162890904112092,0.5719,0
Canada,1711,Attending @RNAO (Registered Nurses Association of #Ontario) AGM watching @DrEricHoskins address delegates.,attend registered nurses association ontario agm watch address delegate,0.110409611592537,0.0,0
Canada,1712,"Very true, but right now it's too early to see that there's an end in sight",true right early end sight,0.191522744882326,0.4215,0
Canada,1713,Didn't Trump just sign a huge arms deal with the Saudis?,trump sign huge arm deal saudis,0.175420662831532,0.3182,0
