source_id,text,gold
AAW_ARB_20081019.0023-6,كما طالبت بعض اللافتات بالقصاص العادل من الضابط السيد محمد السيد نائب مأمور قسم مينا البصل بالإسكندرية الذي قام بالاعتداء على حمادة، والرائد محمد عثمان والرائد أحمد ملبس الضابطين بمباحث سيدي جابر والمسؤولَين عن تعذيب المواطن صلاح أحمد محمد، والضابطين أحمد عزوز وأحمد أنور بقسم شرطة سمالوط والمسؤولَين عن الاعتداء على المواطنة ميرفت عبد الستار مما أدى إلى وفاتها.,NO_EVENT
AAW_ARB_20081013.0017-8,واستولى القراصنة على سفينة «فاينا» في 25 سبتمبر (ايلول) في عرض السواحل الصومالية بينما كانت السفينة الأوكرانية متوجهة الى ميناء مومباسا الكيني وعلى متنها 33 دبابة وقاذفات صواريخ وبطاريات مضادة للطيران.,NO_EVENT
AAW_ARB_20080512.0096-1,"منعطف مثير حول جبهة المهاجمين، فالميلان يكثف هجومه حول البرازيلي أماوري، ومن أجل مهاجمه ألبيرتو جيلاردينو تفتح أبواب اليوفي، وبعد فترة قليلة سوف توضح كامل الصورة, لكن في الساعات الأخيرة حدث الكثير من الأمور المصاحبة التي تجلبنا الى هذا التقاطع في سوق انتقالات اللاعبين؛ قبل كل شيء عودة وكلاء أعمال المهاجم البرازيلي لفريق باليرمو في ظهيرة أمس الأول الى نادي شارع «توراتي», وذلك بعد زيارة قاموا بها قبل أسبوعين, تؤكد أن الميلان يرغب الدخول في هذه الصفقة, ولغاية الآن يطالب أماوري بعقد يمتد لأربع سنوات بمرتب 3,75 مليون يورو للموسم الواحد, بينما توقف اليوفي عند 3 ملايين، فهوامش التحرك قليلة أيضاً، لأن الميلان ليست لديه أي مشاكل في دفع المرتبات, ومن ثم هناك تأثير الرابطة.",NO_EVENT
AAW_ARB_20070419.0083-22,وسياسات الحكومات المتعاقبة التي فاقمت الديون وأغرقت البلاد في الفساد والمحسوبية، قتلت كل بصيص ضوء قد يلتمع في آخر النفق، وتركت المواطنين اليوم يحاسبون بعضهم بعضا، على ما ابتلوا به جميعهم، بفضل حفنة من السياسيين المنحرفين.,NO_EVENT
AAW_ARB_20071020.0076-73,ففي المدى الزمني نفسه (للتحرش) بالعالم والصين، حصل التحرش بروسيا عبر مواقف عديدة منها: موقف عقد مسؤولين أمريكيين اجتماعات مع معارضين في روسيا، ليس من أجل الديمقراطية وحقوق الانسان بداهة، فلو وافق بوتين على نشر الدرع الصاروخية الامريكية على تخوم بلاده: لما جرت هذه الاجتماعات مع المعارضة الروسية، بل ربما حصلت (اتفاقات سرية) على كبتها في سبيل استراتيجية أعظم وأكثر حيوية!!,NO_EVENT
AAW_ARB_20070204.0020-6,وقال الدكتور صالح المطلك رئيس الجبهة العراقية للحوار الوطني واصفا ان ما يحدث في العراق هو«أسوأ بكثير من الحرب الاهلية، وهي عملية تطهير عرقي وطائفي تقوم بها الدولة بدعم من إيران».,NO_EVENT
AAW_ARB_20081007.0013-24,وتاتي زيارة اولمرت لروسيا في اعقاب تسليم الولايات المتحدة لاسرائيل منظومة الدفاع الصاروخي التي يعتبرونها اضافة لعناصر الدرع الصاروخي الاميركي التي قررت واشنطن نشرها في بولندا وتشيكيا.,NO_EVENT
AAW_ARB_20070226.0142-1,* «ما يزيد عن 400 إرهابي قتل واعتقل مثلهم تقريبا منذ بدء خطة تأمين بغداد» نوري المالكي رئيس الوزراء العراقي، خلال زيارة لقيادة مركز العمليات لتأمين العاصمة العراقية، متزامنا مع ما أعلنته مصادر أمنية عن مقتل العشرات من المسلحين في اشتباك مع القوات العراقية مدعومة بالقوات الأميركية أول من أمس.,NO_EVENT
AAW_ARB_20070724.0015-35,اما فيما يتعلق بخيار الضربات الجوية، فإن مسؤولين عسكريين واستخباراتيين قالوا ان المعلومات المتوفرة حول مكان وجود كبار الارهابيين نادرا ما تكون دقيقة على نحو كاف يبرر القيام بحملات قصف من المحتمل ان تسفر عن ضحايا مدنيين، كما ان أي ضربة جوية فاشلة من المحتمل ان تقفل الباب أمام أي عمليات اميركية مستقبلا.,NO_EVENT
AAW_ARB_20070108.0014-99,وإذ كانوا منزعجين مما جرى في غرفة الاعدام، وقلقين من اثارة أي غضب من جانب السنة العراقيين، امر الأميركيون قواتهم بان لا تمس الجثة بعد الاعدام، حتى عندما يجري نقلها الى الهليكوبتر او اخراجها منها.,NO_EVENT
AAW_ARB_20080722.0029-16,فهل يجوز تبرير القتل والاغتيال السياسي وإعادة فتح الباب أمام هذا النوع من الاجرام في لبنان؟»,NO_EVENT
AAW_ARB_20070411.0036-16,وأبدت المصادر الأمنية استهجانها من قدرة الجهاز العسكري التابع لحركة حماس على تنظيم نفسه بهذه السرعة، من دون أن يتم الكشف عن الخلية المسؤولة عن التخطيط للعملية، إلا بعد انفجار السيارة المحملة بالمتفجرات بالصدفة.,NO_EVENT
AAW_ARB_20070511.0028-6,لكن الاقليم الصومالي له تاريخ في اعمال الخطف والاغتيالات لموظفي الاغاثة المحليين والاجانب ولاسيما في جيب ارض الصومال الذي اعلن الاستقلال من جانب واحد.,NO_EVENT
AAW_ARB_20080925.0014-5,واكدت الخارجية السودانية أمس ان جميع الرهائن على قيد الحياة، وان المفاوضات متواصلة مع الخاطفين.,NO_EVENT
AAW_ARB_20080423.0027-1,في الطريق الى اكتمال عقد المحكمة ذات الطابع الدولي الخاص بمحاكمة المتهمين باغتيال رئيس حكومة لبنان الراحل رفيق الحريري، يبدو ان القضاة اللبنانيين المعنيين بهذه المحكمة دخلوا الى دائرة الخطر الى جانب سياسيي الاكثرية، وذلك من خلال الرسالة التي تلقاها القاضي رياشي اخيراً وتمثلت بدخول مجهولين الى منزله بواسطة الكسر والخلع وتحطيم أثاثه ومحتوياته من دون سرقته.,NO_EVENT
AAW_ARB_20080413.0024-5,واستطرد قائلا «إذا ماكو دبابة أريد همر».,NO_EVENT
AAW_ARB_20070401.0064-13,ويخضع اقليم كوسوفو الصربي الذي يشكل الالبان غالبية سكانه، لادارة الامم المتحدة منذ 1999 بعد ضربات جوية شنها حلف شمال الاطلسي لوقف اعمال قمع كان يقوم بها نظام سلوبودان ميلوشيفيتش ضد الانفصاليين الالبان.,NO_EVENT
AAW_ARB_20061108.0067-11,وقد احتل سهم سفن المرتبة الاولى من حيث كمية الاسهم المتداولة بواقع 14.39 مليون سهم تلاه سهم الصفاة بتداول 12.95 مليون سهم.  >,NO_EVENT
AAW_ARB_20080124.0023-10,بينما يرى بعض الخبراء أنه يبدو أن المجموعة كانت تحضر عددا من الهجمات الانتحارية في برشلونة، في حين يرى خبراء آخرون أن من المحتمل أن تقوم المحكمة الوطنية بإطلاق سراح معظم المعتقلين بعد استجوابهم.,NO_EVENT
AAW_ARB_20070503.0033-7,مشيرا الي ان الاعتداءات لم تتوقف.,NO_EVENT
AAW_ARB_20080516.0029-22,ولبنان يعاني من نتائج مغامرة انتحارية، وهنا المأساة.,NO_EVENT
AAW_ARB_20070114.0052-11,واضاف ان «تلك الضربات ستضيف وقودا الى النيران المشتعلة في الشرق الاوسط».,NO_EVENT
AAW_ARB_20080217.0043-30,ثم أجبروا في يوم آخر فاضل الصباح نفسه بإلقاء بيان وكان صوته المتهدج يدل على انه تعرض للضرب والتعذيب من طرف الخاطفين.,NO_EVENT
AAW_ARB_20070307.0031-10,وقالت وسائل اعلام اسرائيلية إن عسكري كان مسؤولاً عن نشاطات الحرس الثوري الايراني في لبنان، ومتورطا في خطف الطيار الإسرائيلي رون اراد الذي فقد في لبنان.,NO_EVENT
AAW_ARB_20080703.0045-16,وقد عمل هذا القسم على تطوير انواع من العبوات التي تم بها ضرب دفاعات دبابة «ميركافا» الاسرائيلية، وقد اتهمت اسرائيل الحزب بانه سرب هذه العبوات الى المقاومة الفلسطينية فيما اتهمته الولايات المتحدة بانه سربها الى المقاومة العراقية.,NO_EVENT
AAW_ARB_20070819.0082-20,وعلى صعيد المساهمة القطاعية في حجم التداول فقد احتل القطاع المالي المرتبة الأولى حيث حقق ما مقداره 152 مليون دولار بنسبة 51.5 في المائة من حجم التداول الإجمالي، وجاء في المرتبـة الثانيـة قطـاع الصناعة بحجم تداول مقداره 108 ملايين دولار بنسبة 36.6 في المائة وأخيراً قطاع الخدمات بحجم مقداره 35 مليون دولار بنسبة 11.9 في المائة.,NO_EVENT
AAW_ARB_20080929.0064-8,سؤال مستحق، وواقع عربي محير، خصوصا أننا نرى الملاحة البحرية تتأثر كل يوم من عمليات القرصنة التي يقوم بها القراصنة الصوماليون في البحر الأحمر، خاصة مع الحديث عن دفع فدية لهم لتخليص سفن تم اختطافها.,NO_EVENT
AAW_ARB_20070402.0020-30,ويشكو التركمان والعرب في المدينة الآن من عملية «تطهير عرقي».,NO_EVENT
AAW_ARB_20061117.0040-9,واضاف ان «ما لا يقل عن 70 رهينة ما يزالون في عداد المفقودين، واعتقد ان حوالى 150 شخصا تعرضوا للخطف».,NO_EVENT
AAW_ARB_20071008.0072-3,بينما قالت والدة محمود الكفافي الذي دهسته الدبابة الإسرائيلية عشية وصول رايس إلى الشرق الأوسط: «لقد خرج منذ لحظات.,NO_EVENT
AAW_ARB_20070820.0025-19,وبدا على الرهينة التي خطفت أمس العصبية، الا انها قالت انها «بخير»، ودعت حكومة بلادها الى المساعدة على اطلاق سراحها.,NO_EVENT
AAW_ARB_20071011.0018-19,من هناك، من فوق قمة قلعة كركوك تستطيع ان ترى الماضي والحاضر في آن واحد، حيث بقايا آثار القلعة التي كان قد بناها الاسكندر المقدوني عندما مر بكركوك، وهذا يعني انه لم يكن هناك أي تجمع سكاني او مدينة سوى هذه القلعة، وترقب حاضرها الذي يؤكد تعايش قومياتها في ما بينهم قبل ان تهدم قوات الحرس الجمهوري عام 1991 القلعة بقنابل دباباتها ومدفعيتها، خلال قمعهم لانتفاضة مارس (آذار) التي اعقبت عاصفة الصحراء، وجعلت من القلعة ارضا جرداء لتمحي تاريخ وحاضر المدينة.,NO_EVENT
AAW_ARB_20061201.0059-2,أنور»، 22 سنة، أثناء قيامهما بتفقد الحالة الامنية في منطقة عين شمس، شرقي القاهرة، في ساعة مبكرة من فجر أمس.,NO_EVENT
AAW_ARB_20080301.0015-18,ونفى الموسوي وجود صفقة تتمثل باعدام المجيد مقابل تخفيف الاحكام الصادرة على بقية المدانين، وهما وزير الدفاع الاسبق ونائب رئيس اركان الجيش الاسبق، وقال ان «القوانين والدستور لا تلزم رئاسة الجمهورية بالمصادقة على كل الاسماء التي تم النطق بالحكم ضدها»، مؤكدا عدم وجود مساومات حول هذا الامر، لكنه توقع عدم المصادقة نهائيا على تنفيذ الحكم بسلطان هاشم، وقال ان «هناك خلافا بين اطراف عدة حول تنفيذ الحكم من عدمه».,NO_EVENT
AAW_ARB_20081113.0017-18,وأضاف ريبلي أن حقيقة أن الصاروخ يعمل في مرحلتين، يمكن أن تزيد مداه، مشيرا الى أن ايران استعانت في الماضي بتكنولوجيا من كوريا الشمالية، بالرغم من أنه قال ان لا يمكنه ذكر ما اذا كان ذلك حدث هذه المرة.,NO_EVENT
AAW_ARB_20070806.0026-9,وفي 29 مايو (أيار)، حث هذا الأميركي الولايات المتحدة على سحب قواتها العسكرية من جميع الاراضي المسلمة، والا فإنها ستتعرض لـ«أهوال» ستنسيها اعتداءات 11 سبتمبر 2001 (أيلول).,NO_EVENT
AAW_ARB_20070515.0026-29,وأشار المقرن إلى اثنين من منفذي عملية ابقيق (التويجري والغيث)، لم يحسبوا العواقب الوخيمة التي يمكن أن تنتج عن هذه العملية، فكانوا «في البيت، حتى تم إعداد هذه الخطة، وتم تجهيز السيارات وركبوها حتى وصلوا لبقيق بالطريقة المعدودة لهم، وفجروا، هذا الحد الأقصى الذي يعلمون به».,NO_EVENT
AAW_ARB_20080403.0023-16,وفي ما بعد، أسقط البوليس الباكستاني تهم الإرهاب الموجهة ضد رؤوف، إلا أن السلطات البريطانية طالبت بتسليمه بتهمة تتعلق بمقتل عمه في إبريل (نيسان) 2002.,NO_EVENT
AAW_ARB_20061214.0038-17,ونقلت وكالة رويترز عن الشرطة ان الهجوم الذي وقع فجر امس استهدف طرد الشيعة من المنطقة.,NO_EVENT
AAW_ARB_20080106.0043-9,ان من يدعو الى الفتنة ويتهم الآخرين بالخيانة من دون دليل هو الخائن لأنه يعمل ضد مصلحة الوطن ويهدد بالتفجير».,NO_EVENT
AAW_ARB_20080917.0066-11,أمضى 5 سنوات في السجن والتعذيب ولذلك يعتبر كل محنة أخرى مجرد دعابة.,NO_EVENT
AAW_ARB_20070412.0079-6,وفي الشهر الماضي وقع اعتداء صغير نسبيا على مقهى للإنترنت، وبالأمس الأول استبقت الشرطة المغربية عمليات تحت التجهيز وداهمت خلية إرهابية من أربعة أشخاص تمكنوا من تفجير أنفسهم في ثلاث عمليات منفصلة.,NO_EVENT
AAW_ARB_20080715.0002-1,في أول سابقة دولية من نوعها وجه مورينو أوكامبو، ممثل الادعاء في المحكمة الجنائية الدولية، أمس قضاة المحكمة بإصدار أمر قبض على الرئيس السوداني، عمر حسن البشير، باتهامه بتدبير حملة لارتكاب أعمال قتل جماعي في دارفور، أدت الى مقتل 35 ألف شخص واستخدام الاغتصاب كسلاح في الحرب.,NO_EVENT
AAW_ARB_20070312.0045-11,واحتل المفكر والفيلسوف الأندلسي ابن رشد، المرتبة السابعة عشرة.,NO_EVENT
AAW_ARB_20080213.0041-3,وطالب العريضي في حديث لـ«وكالة انباء الشرق الاوسط» اجري معه في القاهرة، حيث يشارك في مؤتمر وزراء الاعلام العرب، بـ«حماية لبنان الذي يتعرض لمسلسل ارهاب واغتيالات يستهدف فريقا واحدا والمؤسسات الامنية لتفريغها من دورها».,NO_EVENT
AAW_ARB_20070212.0017-4,واضاف ان «مواطني كردستان يطالبون قيادة القوات الاميركية بالتحقيق في هذه العملية وإعلان النتائج ومحاسبة المقصرين ومعرفة الدوافع الحقيقية وراء الاعتداءات»، محذرا من «عواقب مؤلمة اذا لم تتوقف».,NO_EVENT
AAW_ARB_20070905.0015-4,وقد نفذ هذان الهجومان اللذان أوقعا ايضا 68 جريحا على الاقل، بحسب مصادر الشرطة، في مدينة روالبندي الضاحية الشعبية المجاورة للعاصمة الباكستانية والتي تضم ايضا مقر قيادة أركان الجيش والمقر العسكري للرئيس الباكستاني الجنرال برويز مشرف الحليف الأساسي للولايات المتحدة في «حربها على الإرهاب» والذي اقسم الرجل الثاني في «القاعدة» ايمن الظواهري قبل شهرين على اسقاط نظامه.,NO_EVENT
AAW_ARB_20070808.0081-27,قُتل لاعب فريق الزوراء سعد عبد الواحد، ومدرب فريق التنس العراقي، واختطف أعضاء اللجنة الأوليمبية وبينهم رئيسها أحمد عبد الرؤوف السامرائي، المعروف بالحجية، وقتل الحكم الدولي لكرة الجرس للمكفوفين فادي عادل يوحنا، والقائمة تطول.,NO_EVENT
AAW_ARB_20081128.0098-8,وخير وسيلة لمواجهتهم هو فرض حصار اقليمي او دولي والقبض على قياداتهم، فعند ذلك تتضح كافة التفاصيل المتعلقة بهم.,NO_EVENT
AAW_ARB_20070120.0039-13,وخطف الميكروفون من يد الأمين العام للحزب، وحاول فرض سيطرته بالقوة.,NO_EVENT
AAW_ARB_20061110.0038-11,وعرضت لفني خطة شاملة لصد الانتقادات الدولية، مؤكدة انها تعتمد على محورين، الأول هو الاعتراف بان المسألة تتعلق بخلل تقني وليس بمذبحة مقصودة، والثاني بتحميل حركة «حماس» وغيرها من التنظيمات المسلحة الفلسطينية مسؤولية ما يجري من عنف في غزة، بدعوى ان اسرائيل انسحبت من القطاع بالكامل ورغم ذلك لا يزال الفلسطينيون يقصفون البلدات الاسرائيلية الجنوبية بالصواريخ.,NO_EVENT
AAW_ARB_20061208.0020-88,* برأيك هل أن التحقيق في اغتيال زميلكم الوزير بيار الجميل يشهد تقدّماً ملموساً؟,NO_EVENT
AAW_ARB_20061211.0143-4,وخلال المناقشات التي تمت على هامش الندوات في المؤتمر طالب عدد من الحضور بضرورة إطلاق قناة فضائية متخصصة بالأوقاف تعنى بشؤون الناظرين للأوقاف، وتكون مهتمة بالتعريف بطريقة إدارة الوقف وتقديمه والاستغلال الأمثل له، فيما رأى آخرون بأن إطلاق قناة فضائية ضرب من الخيال نظراً لما يحتاجه مثل هذا العمل من تقنيات وعوامل أخرى كوجود الدعم والجهاز الفني، وأساليب الجذب والترويج لمشاهدتها، والتي يجب أن تكون متوفرة قبل التفكير في إطلاق مثل هذا العمل، في الوقت الذي يمكن الاستعاضة عن هذه القناة بأساليب أخرى أكثر نجاحاً وذات جدوى اقتصادية تتواءم مع أوضاع الأوقاف.,NO_EVENT
AAW_ARB_20080120.0025-17,واتهم دينيس آدني، أحد محامي خضر، الحكومة الكندية بازدواجية المعايير، قائلاً: كندا على دراية تامة بمزاعم تعرض عمر خضر للتعذيب، إلا أنها لم تثر إطلاقاً قضية حمايته».,NO_EVENT
AAW_ARB_20070707.0025-14,وقررت حكومة ولاية النيل الابيض تشكيل مجلس وزراء طوارئ للتعامل مع الكارثة التى حلت بالولاية جراء الامطار التي ضربتها أخيراً وقدرت خسائرها بما يفوق الثلاثة مليارات جنيه وتسببت في تدمير ما لا يقل عن 3180 منزلا تدميرا كاملا معظمها بمدينة ربك.,NO_EVENT
AAW_ARB_20081226.0012-1,في ما يشكل مؤشرا على طبيعة الأهداف التي ستضربها اسرائيل خلال حملتها العسكرية الوشيكة على قطاع غزة، ذكر شهود عيان أن طائرات هليكوبتر عسكرية إسرائيلية ألقت بآلاف المنشورات على مدينة رفح جنوب غزة تحذر أصحاب الأنفاق من تدميرها في حال لم يتم إقفالها.,NO_EVENT
AAW_ARB_20080112.0047-3,واضاف عبدالله في حديث لـ«الشرق الأوسط» ان عددا كبيرا من الشخصيات الاكاديمية الكردية والعراقية والعربية والاجنبية ستشارك في المؤتمر ببحوث ودراسات اكاديمية وافلام وثائقية عن حملات الانفال من امثال الدكتور كنعان مكية والدكتور حسن منيمنة وخالد سليمان ومصطفى كاظمي والدكتور احمد ابومطر والدكتور احمد صبحي منصور والدكتور تيسير الالوسي وبيتر غالبريث ويوسر تليمان وغيرهم وان الدعوة وجهت ايضا الى ممثلي منظمات حقوق الانسان في معظم بلاد العالم وعدد من اعضاء البرلمانات في الدول الاوروبية والبرلمان الاوروبي الذين من بينهم اعضاء مهتمون اصلا بقضية الانفال والذين اكدوا استعدادهم لتلبية الدعوة، موضحا ان الجهة المنظمة للمؤتمر تنوي من خلاله نقل رسالة حية الى العالم والمجتمع الدولي مفادها ان الشعب الكردي في العراق تعرض اواخر الثمانينات من القرن الماضي لحملة تطهير عرقي وابادة جماعية شرسة صم العالم آذانه ازاءها وغض الطرف عنها وقتذاك لأسباب عديدة وان الوقت قد حان الان لإحقاق الحق واظهار الابعاد المأساوية لهذه القضية الانسانية والاقرار بان الشعب الكردي قد تعرض لحملة استهدفت محوه من الوجود وبالتالي وضع المجتمع الدولي امام مسؤولياته القانونية والاخلاقية للحيلولة بدون تكرار تلك الفاجعة الانسانية الرهيبة في بقعة اخرى من العالم مستقبلا.,NO_EVENT
AAW_ARB_20070823.0045-19,الى ذلك، اعتقلت القوات الاسرائيلية أمس 9 فلسطينيين بينهم 3 شقيقات في مدن بيت لحم وجنين والخليل ورام الله في الضفة الغربية واختطفت 8 صيادين في عرض بحر غزة ايضا.,NO_EVENT
AAW_ARB_20080912.0099-26,وأشار إلى أنه يمارس مهنته منذ 10 سنوات ويتذكر الأعمال الجليلة التي قام بها بينما ينسى الحوادث الاليمة، ومن ذلك «أنقذت امرأة من الهلاك المحقق، كانت الساعة الثالثة فجراً وكانت مع زوجها تنتظر سيارة أجرة فقمت بنقلهما إلى المستشفى، ولم يكن معهما نقود، وذكر لهما الطبيب أنها لو تأخرت بعض الوقت لماتت.,NO_EVENT
AAW_ARB_20061216.0096-2,لا أحد يمكن أن يخالف رأيها عندما يرى ثلاثة أطفال يقتلون عمدا فقط لأنهم من عائلة فتحاوية ثم يليها قتل قاض انتقاما لأنه حماسي.,NO_EVENT
AAW_ARB_20070111.0099-8,وقتل سبعة من عناصر مجموعة «ابو سياف» السبت الماضي في اشتباك مع القوات الحكومية قبالة السواحل جنوب الفلبين.,NO_EVENT
AAW_ARB_20071126.0125-3,بعد رحيل النظام السابق وتأثيث بغداد بالجدران الكونكريتية العازلة لاسباب امنية، منها صد المتفجرات ومنع وصول السيارات المفخخة، اضحت بغداد عبارة عن مدينة رصاصية اللون، كالحة وحزينة، حتى انها شوهت العاصمة العراقية.,NO_EVENT
AAW_ARB_20070613.0021-18,وتحمل اللجنة المركزية قيادة حماس المسؤولية الكاملة عن تداعيات هذا الوضع الخطير الذي أدت إليه هذه المجموعة المنحرفة بمحاولتها ضرب الشرعية الوطنية والاستيلاء على السلطة بالقتل والتدمير.,NO_EVENT
AAW_ARB_20080813.0075-25,لهذا لم يتأخر ضحايا تلك الشعارات، من الطائفتين، عن انتخاب الآلوسي عضواً في البرلمان، وكأنه تضامن بقتل ولديه.,NO_EVENT
AAW_ARB_20071003.0023-47,ويعتقد ان عناصر حزب العمال الكردستاني وراء الهجوم.,NO_EVENT
AAW_ARB_20070129.0087-28,هذه المفارقات بين الوهم الذهني والواقع الفعلي لدى صنّاع الرأي والقرار تؤدي إلى ما نشهده اليوم من هجمة عنصرية شرسة ومن الحروب والاحتلال والعدوان وهي بالتأكيد العتبة لتفجير صراعات أشدّ خطورة مما شهده العالم حتى اليوم.,NO_EVENT
AAW_ARB_20071010.0023-10,من جانب آخر، ادانت الولايات المتحدة الهجومين اللذين شنهما انفصاليون اكراد في شرق تركيا وأسفرا عن مقتل 25 جنديا ومدنيا.,NO_EVENT
AAW_ARB_20070215.0028-18,وأقر بوش بحدوث عمليات «تطهير عرقي في بغداد»، اذ قال في رده على سؤال حول ما يعنيه تحقيق النصر في العراق: «السؤال الرئيسي هو: هل يمكننا مساعدة هذه الحكومة (العراقية) على امتلاك قوات الامن الضرورية لضمان وقف التطهير العرقي الذي يحدث في بعض الأحياء؟»,NO_EVENT
AAW_ARB_20070924.0032-11,وأضاف فوكس أمام الصحافيين أن «الايرانيين يسلمون صواريخ (ار بي جي 29) وفخاخ متفجرة ثاقبة وصواريخ 240 ملم وميثاق 1».,NO_EVENT
AAW_ARB_20080514.0030-12,وأضاف «هيومان رايتس ووتش تلقت تقارير غير مؤكدة عن ان بعض المعتقلين تعرضوا للتعذيب، وان اثنين على الاقل اعدما على الملا».,NO_EVENT
AAW_ARB_20070911.0030-17,كما يعتقد المحققون أنه كان أحد المشاركين في محاولة تفجير مطار لوس انجليس عام 1999، بواسطة متفجرات صودرت من عبارة كندية.,NO_EVENT
AAW_ARB_20070110.0040-3,وقال علي الدباغ، المتحدث باسم الحكومة العراقية، امس ان رجلا أحيل الى القضاء العراقي بسبب هتافات طائفية مستفزة ضد الرئيس العراقي المخلوع صدام حسين، في اللحظات الاخيرة قبل اعدامه.,NO_EVENT
AAW_ARB_20080712.0003-3,وقال كاشاني في خطبة الجمعة، التي نقلت عبر الاذاعة الرسمية ان «ايران لا تعترف باسرائيل لانها قوة احتلال، لكن ايران لا تريد التورط في حرب معها ولا تريد اطلاق صواريخها على تل ابيب».,NO_EVENT
AAW_ARB_20080903.0009-8,وظهرت تقارير في الصحف الإسرائيلية والغربية بشأن ضربة جوية أميركية أو إسرائيلية محتملة لإيران.,NO_EVENT
AAW_ARB_20081027.0003-1,قالت إسرائيل إنها نجحت مؤخراً في إحباط عملية فلسطينية لخطف جنود إسرائيليين، بعد تخديرهم ونقلهم إلى قطاع غزة عبر مصر للمطالبة بمبادلتهم بأسرى فلسطينيين.,NO_EVENT
AAW_ARB_20071126.0026-5,وكان حطاب قد عقد صفقة مع السلطات في خريف 2005 تعهد بموجبها بالسعي لدى المسلحين في الجبال لإقناعه بالتخلي عن الإرهاب، لكنه فشل وتعرض للتهديد بالقتل من أتباعه السابقين.,NO_EVENT
AAW_ARB_20081009.0024-8,وأضاف التقرير ان «حراس السجن والخاضعين لولاية مديرية الأمن العام يقومون بتعذيب السجناء او اساءة معاملتهم بشكل روتيني بسبب ما ينسب الى هؤلاء من خرق لقواعد النظام في السجن أو بسبب ما يتقدمون به من مطالب أو انتقاما لقيامهم بتقديم شكاوى».,NO_EVENT
AAW_ARB_20070322.0018-8,ووجهت قوات التحالف ضربة جوية لتدمير مصنع المتفجرات والعربات والذخيرة والاسلحة الملحقة به».,NO_EVENT
AAW_ARB_20081203.0048-4,لوميا هريجي، مؤسسة شركة «برنسيس تام تام» للملابس الداخلية، كانت لقيت حتفها مع زوجها مراد بينما كانا يتناولان الطعام في صالة فندق «أوبروي» في مومباي، أثناء التفجيرات الإرهابية التي هزت الهند في الأسبوع المنصرم.,NO_EVENT
AAW_ARB_20081209.0012-7,ويعتبر عبد القادر، نجل هاير، هو المسؤول عن مجموعة القراصنة التي تحتجز منذ شهر سبتمبر (أيلول) الماضي سفينة الشحن الأوكرانية «فايينا» التي تحمل على متنها 33 دبابة وقاذفات قنابل ومعدات عسكرية أخرى وتضاربت الأنباء حول حقيقة وجهتها النهائية، وما إذا كانت متجهة إلى كينيا أو لحكومة جنوب السودان.,NO_EVENT
AAW_ARB_20081211.0012-17,وتزامن ذلك مع اعلان مسؤول فلبيني، اطلاق سفينة يونانية خطفها القراصنة يوم 21 سبتمبر الماضي.,NO_EVENT
AAW_ARB_20070506.0010-4,مديرة الأكاديمية ديبي المنتصر، التي هاجرت الى الولايات المتحدة من اليمن، وهي في سن الثالثة، تعرضت لهجوم في بعض المواقع على شبكة الانترنت، ووصفت بأنها صاحبة «اجندة اسلامية».,NO_EVENT
AAW_ARB_20080214.0071-16,كما ظهرت صورته يقود خطف الطائرة الكويتية، وقيل الكثير حول عمليات أخرى نفذها في المحيط العربي واللبناني، وقد لا تكون صحيحة انما الثابت عليه تفجير الخبر وخطف الطائرة الكويتية.,NO_EVENT
AAW_ARB_20081128.0001-6,وتبنت منظمة غير معروفة تطلق على نفسها اسم «مجاهدو الديكان» وهي ضاحية في مدينة حيدر اباد، اعتداءات مومباي.,NO_EVENT
AAW_ARB_20070215.0046-2,وتوافد قياديو المنظمات الست، ومنتسبوها ومواطنون، قبالة بوابة المسرح، ورفعوا شعارات تندد بالإدارة الأميركية، وحملوها جميع ما يقع من أزمات في الوطن العربي الاسلامي، وزرع الفتن بين فصائل دينية، وتشجيع التناحر الطائفي، من خلال تزويد متطرفين بالأسلحة، وضرب الديمقراطية في عمقها، والمس الخطير بحقوق الإنسان.,NO_EVENT
AAW_ARB_20070308.0107-3,شاب يسجن بسبب مدونة، ونوال السعداوي تفرّ بجلدها هرباً مع ابنتها، بعد جرجرتها أمام المحاكم بسبب أفكارها، وهالة سرحان تفضل أن تنفي نفسها ولو مؤقتاً في دبي أو لندن، تحاشياً للوقوف أمام القضاء بعد الحلقة المثيرة للجدل التي قدمتها، وادعت الضيفات أنهن كن مجرد ممثلات تقاضين أجراً، فيما الإخوان المسلمون لا تنقطع أخبار التضييق عليهم واعتقالهم وتعذيبهم، وهم ماضون في الدفاع عن رؤيتهم.,NO_EVENT
AAW_ARB_20070619.0015-44,وبسبب ذلك خرجت مجموعة من معارضيه، في مقدمتهم رئيس «الموساد» في فترة الحرب، تسفي زمير، بهجوم كاسح عليه واتهموه بكسر أول وأهم «الوصايا العشر» في العمل الاستخباري، وهو كشف اسم العميل.,NO_EVENT
