source_id,text,gold
maven-valid-5777,It is the deadliest single-aircraft accident in aviation history.,NO_EVENT
maven-valid-4364,"Though it was one of the deadliest tropical storms of 2011, its anticipated landfall was well-publicized and appropriate preparations were made.",NO_EVENT
maven-valid-1047,The British also won one of the tennis events: the men's doubles.,NO_EVENT
maven-valid-7910,Abyss and Raven won the encounter.,NO_EVENT
maven-valid-1443,The depot no.,NO_EVENT
maven-valid-7695,The Soviet Union won its fourth gold medal.,NO_EVENT
maven-valid-2380,"Belgium was divided into administrative zones, the General Government of Brussels and its hinterland; a second zone, under the 4th Army, including Ghent and Antwerp and a third zone under the German Navy along the coastline.",NO_EVENT
maven-valid-4740,His head was displayed on the castle.,NO_EVENT
maven-valid-2161,The Gunfight at the O.K.,NO_EVENT
maven-valid-315,It was estimated that claims will exceed 94 million.,NO_EVENT
maven-valid-436,"In Madrid, the Republican government was unsure of what to do.",NO_EVENT
maven-valid-2722,World Championship Group A (West Germany).,NO_EVENT
maven-valid-4853,"Stage 5 (or, originally, ""Stage V"") is an unofficial stage at the Walnut Valley Festival, an annual bluegrass festival in Winfield, Kansas, United States.",NO_EVENT
maven-valid-1371,"These are Ballroom Dance, Argentine Tango, Swing Dance, Hip Hop and Breakdance.",NO_EVENT
maven-valid-7183,Relations between the two communities were tense and occasionally violent.,NO_EVENT
maven-valid-6102,championships.,NO_EVENT
maven-valid-2288,"Videos of the 1962, 1963 and 1964 Grand Finals have not yet surfaced.",NO_EVENT
maven-valid-2415,After the appointment of an the Xinjiang area remained peaceful for the next 60 years.,NO_EVENT
maven-valid-6048,Just a Pretty Face?,NO_EVENT
maven-valid-3521,"The Notre Dame Hounds and Lions du Lac St-Louis took silver and bronze, respectively.",NO_EVENT
maven-valid-4362,It was the eighth named storm and the fourth severe tropical storm of the 2011 Pacific typhoon season.,NO_EVENT
maven-valid-7065,"The Hatfields of West Virginia were led by William Anderson ""Devil Anse"" Hatfield while the McCoys of Kentucky were under the leadership of Randolph ""Ole Ran'l"" McCoy.",NO_EVENT
maven-valid-168,It is sometimes considered the first global war.,NO_EVENT
maven-valid-1313,"In the singles competition, Petr Korda and Martina Hingis were the defending champions.",NO_EVENT
maven-valid-4517,"International reaction to the revolt was mixed, with some foreign nations including the United States immediately recognising the legitimacy of Arroyo's presidency, and foreign commentators describing it as ""a defeat for due process of law"", ""mob rule"", and a """"de facto"" coup"".",NO_EVENT
maven-valid-4713,and Mrs.,NO_EVENT
maven-valid-1803,"The pairings were Tom Morris, Sr. (Prestwick) and Robert Andrew (Perth), Willie Park Sr. (Musselburgh) and Alexander Smith (Bruntsfield), William Steel (Bruntsfield) and Charlie Hunter (Prestwick St Nicholas), George Daniel Brown (Blackheath) and Andrew Strath (St Andrews).",NO_EVENT
maven-valid-3433,"Glen Trool is a narrow glen in the Southern Uplands of Galloway, Scotland.",NO_EVENT
maven-valid-5415,"Helles, at the foot of the peninsula, was the main landing area.",NO_EVENT
maven-valid-2928,"As an island nation, the United Kingdom was highly dependent on imported goods.",NO_EVENT
maven-valid-2407,"Hojijan and his brother, the Elder Khoja (also known as Burhān al-Dīn), were members of the Central Asian Muslim Zhuo (卓) Clan.",NO_EVENT
maven-valid-5758,"The Kravica massacre was an attack on the Bosnian Serb village of Kravica by the Army of the Republic of Bosnia and Herzegovina (ARBiH) from the Srebrenica enclave on Orthodox Christmas Day, 7 January 1993.",NO_EVENT
maven-valid-6270,"In 2008, the company had more than one million users.",NO_EVENT
maven-valid-6024,"The first Great North Run was staged on 28 June 1981, when 12,000 runners participated.",NO_EVENT
maven-valid-7963,"The 2009 Heineken Cup Final was the final match of the 2008–09 Heineken Cup, the 14th season of Europe's top club rugby union competition.",NO_EVENT
maven-valid-894,Merah filmed his attacks with a body-worn camera.,NO_EVENT
maven-valid-6800,"The situation remained in ""status quo"" until late October.",NO_EVENT
maven-valid-1323,"In doubles, the defending champions were Jonas Björkman and Jacco Eltingh for the men's, Martina Hingis and Mirjana Lučić for the women's, and Venus Williams and Justin Gimelstob for the mixed.",NO_EVENT
maven-valid-7976,The day-long festival featured in excess of 10 hours of live performances.,NO_EVENT
maven-valid-6789,"Across the river, Strasbourg, an Alsatian city, was a French Revolutionary stronghold.",NO_EVENT
maven-valid-4280,Brands.,NO_EVENT
maven-valid-8018,The Ottoman Empire also took advantage of the situation to regain some lost territories from the previous war.,NO_EVENT
maven-valid-6827,Temperatures were expected to plummet from a record high of recorded in southern England on New Year's Eve to .,NO_EVENT
maven-valid-321,1021.,NO_EVENT
maven-valid-7897,In 2001 the 21st century version was inaugurated.,NO_EVENT
maven-valid-6143,"Liselotte Neumann won her only major title, three strokes ahead of runner-up Patty Sheehan.",NO_EVENT
maven-valid-7803,"Since 1840, the fair has been active in Norfolk County on the complex.",NO_EVENT
