source_id,text,gold
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae12c91a879250d3e48e7f3683d0582bd3cd67c942c2b93dd04ef69795fd40aa49cca9300c98f1a41664231b86255b103915aae65311a7591592e7852ada2b4366c249e7e4d59b9d12550af9dd0eb89d6d944d627c1ea8e846c_27,أما اليوم فإن موازين الانتخابات تبدّلت بفعل التغيير الذي طرأ على التحالفات: خرج وليد جنبلاط من هذا الاصطفاف فخسرت قوى 14 آذار أكثريتها الصريحة بفقدانها أكثرية كتلته النيابية.,NO_EVENT
AAW_ARB_20080414.0062-13,تماماً، كما أن لها مفهوماً خاصاً في ممارسة السياسة، وفي التعامل مع الشعوب متجاوزةً الأنظمة، من منطلق نشأتها «الثورية» وهَوَسها بإنقاذ «المستضعفين» من براثن «المستكبرين» عليهم.,NO_EVENT
AAW_ARB_20070212.0058-5,وطالب المتظاهرون بالحق في إجراء استفتاء على الاستقلال ورفضوا إجراء مفاوضات مع صربيا.,NO_EVENT
AAW_ARB_20071027.0030-3,وجاءت هذه الدعوة في وقت تستمر فيه حالة التوتر الشديد في اثنين من أحياء العاصمة البلجيكية وهما حي سان جوس وحي سخاربيك، بعد أن شهدا أعمال شغب أسفرت عن سقوط عدد من الجرحى في صفوف المتظاهرين وقوات الأمن البلجيكية.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f8a74413d952403b3ac1f1438bd3a2d0bef191de9bf34bbdc12525da2bc32b36a6ef285cc897bfb9309addd0e10c97567903e96a3d5bb60d3c423a2793aaac846ca723b64b57da3b72bcd5e4d77260e567dbcf722240fe3ba_19,كما قدم راجي الحكيم درعاً باسم اتحاد روابط بيروت للمناضل يلدريم، فيما قدم بشور باسم التجمع دروعاً ليلدريم، وكبوجي، وغالاواي، ورزقي، وحلوم وعائلات الشهداء والمشاركين في العشاء من رواد أسطول الحرية.,NO_EVENT
AAW_ARB_20081025.0053-6,واشتبك المتظاهرون كذلك مع الجيش الإسرائيلي الذي تصدى لنحو مائتي ناشط بينهم متضامنون اجانب.,NO_EVENT
e6874d82b9c4d0107c5b7b979ac6c6827be89dc0d1ab0a92ab333edd4ffc89008892bd72663fd8e312e81f91ed4c88648abc34054b8afee5a6b3f83017be8f0317baff796a26a52fdd11cfeb572e208c2ae4baffbe67e738bc144e65021f37fd3ea378ff367036f161e1d16ee0f64252f74835ca2673f020f5adc2b863a3fb7c12ba77636825344f_2,ضا تداخل مفهوم الثورة مع الانقلاب العسكري و مع الحرب الأهلية والفوضى والاحتجاجات والانتفاضات الشعبية المطلبية الخ.ما بعد استقلال الدول العربية لم يشهد العالم العربي  باستثناء الحالة الفلسطينية - حراكا شعبيا واسعا لدرجة يجوز فيها توصيفه بالثورة الشعبية إلا ما يجرى اليوم في تونس ومصر.,NO_EVENT
e6874d82b9c4d010b8b7dac04374ea41ec080da22210428e012fd95878a061fd72b2b161787e3733eca3c702b9697c01b079eef1571f5e427c3d4d72d58f08dc270b7416f0e3e26fbdc2ced24f640c4fc599f2ac8e2cb3266d0904a4f46af5428f185a4a0f086d463af1b5caab39accd02eb3266c4fee9663a24ac968ca93111103a3d781a0f30e3_6,ودعت اللجنة الى مواصلة كشف وتوثيق الجرائم التي اقترفتها قوات    الاحتلال الإسرائيلي والتي أودت بحياة قرابة 1500 وإصابة 6000 جريح    بالإضافة إلى الدمار الذي ألحقته بالبنيات الأساسية وحياة المواطنين    وممتلكاتهم بالإضافة إلى إسناد وتغطية الدعاوي القضائية المرفوعة ضد    جرائم الحرب الإسرائيليين وتوضيح أهمية إعادة الأعمار وتنظيم أيام    إعلامية للتضامن مع الشعب الفلسطيني والاستثمار الإعلامي للأيام    والمناسبات الفلسطينية والدعوة إلى مؤتمر يهدف إلى تجميع وتوثيق كافة    أشكال جرائم الحرب التي ارتكبت في فلسطين والأراضي العربية لتكون شاهدة    على سجل إسرائيلي في ارتكاب مثل هذه الجرائم لتكون رواية عربية تدحض    رواية الاحتلال الدعائية.,NO_EVENT
e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e42427899171dd7b8423b61dbc4babace8f722e1df6011fd331a9f37ae24b7f6bcd11686cd0201239bbf15c60abbce977b7426becf525b88ce32ba1a292ebabd487e806bd1d6501d56004cb37892d9f912e8c5a71e874bcb811f107528525aa26_5,"وتم تكريم اللاعبين واللاعبات أصحاب الأنجازات في البطولات العربية والاسيوية وتقديم مكافآت مالية وهم : - تكريم اللاهب زيد ملكاوي الحائز على الميدالية الذهبيبة للزوجي تحت سن 14 مع اللاعب حمزة الاسود في البطولة الاسيوية والتي اقيمت في قطر وحصل على الميدالية الذهبيبة للزوجي تحت سن 14 مع اللاعب سيف عدس في البطولة العربية التي اقيمت في تونس بشهر تموز ,2010 - اللاعب سيف عدس للحصوله على المركز الاول في بطولة اسيا ، والتي اقيمت في ماليزيا بشهر كانون الأول 2010 كما حصل على المركز الاول للزوجي في البطولة العربية والتي اقيمت في تونس في شهر تموز ,2010 -  اللاعبة لارا الديسي التي حصلت على المركز الثاني فردي تحت سن 16 سنة في البطولة الاسيوية والتي اقيمت في قطر يشهر اذار 2010 والمركز الثالث زوجي مع اللاعبة جنى حتاملة في البطولة العربية والتي اقيمت في قطر بشهر اب ,2010 - اللاعبة انا ابو الحاج التي حصلت على المركز الاول بالزوجي في بطولة غرب اسيا المجموعة الرابعة والتي اقيمت في سوريا في شهر ايلول 2010 كما حصلت على المركز الثالث بالفردي بنفس البطولة .",NO_EVENT
AAW_ARB_20080504.0017-7,ولقي أحد عشر شخصا مصرعهم في أعمال شغب وقعت بالقرب من القنصلية الإيطالية في مدينة بنغازي الليبية في السابع عشر من شهر فبراير (شباط) عام 2006، وأدت هذه الصدامات إلى إقالة وزير الداخلية الليبي الأسبق ناصر المبروك عبد الله وإحالة عدد من قادة جهاز الشرطة الليبي إلى التحقيق بتهمة الإفراط في استخدام القوة ضد المتظاهرين المدنيين .,NO_EVENT
AAW_ARB_20080904.0024-10,ومع توالي الاحداث في المؤتمر العام للحزب الجمهوري اول من امس شارك أكثر من ألف متظاهر في مسيرة لصالح الفقراء.,NO_EVENT
AAW_ARB_20080330.0006-45,بعدها تراجع المتظاهرون الى ميدان التحرير الذي ظل محطة صوتية للمظاهرة لمعظم أوقات المساء.,NO_EVENT
AAW_ARB_20061117.0050-1,في الوقت الذي قتلت فيه عناصر المحاكم الإسلامية احد المتظاهرين المحتجين على منع استخدام نبات القات المخدر في العاصمة مقديشو واصابت آخرين، اعترف مسؤولون من أوغندا ومن السلطة الصومالية، بإرسال قوات أوغندية لحماية السلطة الانتقالية في مقرها في بيداوة، فيما تحدثت الأنباء عن اقتراب قوات إثيوبية من مدينة بور هبكة الصومالية.,NO_EVENT
AAW_ARB_20070209.0016-10,ورافق المتظاهرين الشيخ رائد صلاح، لكنه بقي بعيدا عنها مسافة 150 مترا، وفق أمر من المحكمة حصلت عليه الشرطة الاسرائيلية، بدعوى انه يحرض المواطنين المسلمين على اسرائيل ويتسبب في صدامات دموية.,NO_EVENT
AAW_ARB_20080227.0046-2,ورفع المتظاهرون لافتات كتبت باللغة العربية والكردية والانجليزية والتركية، قالت احداها «الحرية للفرد والاستقلال للارض والوطن».,NO_EVENT
e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e597c04f4fa6671a9bf3931290fd738cd5fc3b4cdd45e6cda461a48f8b22898670f3e83746d6e71a97eb54c140d206482861d5e3f85e602a27d9c1fdcd18cc676910a8ec817655ed217024b3ebcc61bebe8ced52bcbee95752b848edb10a05526_18,طريقة إحصاء النفوس  على أية حال ، جرى إحصاء النفوس في الكرك وتعتبر طريقة الإحصاء سببا مباشرا في الثورة فوقعت مصادمات لعدة أسباب وعلى سبيل المثال وقع صدام شمالا في مضارب عشيرة السلايطة فأرسلت قوة من الكرك بقيادة رشدي بك إلى أم الرصاص وكان ذلك خطا فادحا لان قوات شاكر بك في الكرك نقصت.,NO_EVENT
AAW_ARB_20080905.0022-1,اقترحت الحكومة التايلندية امس اجراء استفتاء لتحديد مصير رئيس الوزراء ساماك سوندارافيج، وذلك في محاولة لتجاوز الازمة الناتجة من المعارضة الكبيرة التي تواجهها، اذ يحتل الاف المتظاهرين المجمع الذي يضم مكاتب رئيس الوزراء في بانكوك.,NO_EVENT
AAW_ARB_20061230.0068-18,وقال عبد الله نور أحد المتظاهرين «لا نريد ان يدخل الاثيوبيون مدينتنا.,NO_EVENT
AAW_ARB_20071231.0015-18,وأكد المصدر نفسه «استعداد الجهات الامنية لتوفير الحماية للمتظاهرين في حال تنظيم مظاهرة سلمية في هذه الذكرى»، حسبما اوردته وكالة الصحافة الفرنسية.,NO_EVENT
e6874d82b9c4d0107c5b7b979ac6c6827be89dc0d1ab0a92ab333edd4ffc89008892bd72663fd8e3b8158415bf18eae0d35297a3f568350a8979172bd71a685592e5016c93ba2c57665fe66b2eca5ce69cb6253a96e4351718931487348ebe4255775dcf56ac5e2f1bbdd446c4aa8eeb6bd26424fcb3588405f39ff232e0e70df5431a6b5ae3296e_3,وفي بداية كلمته رحب محمود الولويل أمين سر الإقليم بالحضور مشيرا إلى المحطات النضالية التي مرت بها قلقيلية أعوام 48 و 56 و67 وتصدي أبنائها للاحتلال وكذلك  الوقفة البطولية التي وقفها أبناء الأجهزة الأمنية ضد مشروع الانقلاب الذي حاولت حماس تنفيذه في الضفة الغربية.,NO_EVENT
e6874d82b9c4d010b8b7dac04374ea41ec080da22210428e012fd95878a061fd72b2b161787e3733e5ab46c02c7e9d4ba964339f0f6bf259fa2c75641806c8286582f1316601a99a03b8b378e97e96b97c11d6011bb3a2c854bf66e52541990d17e9ab149bb56dbad40e71a954f9280076bc1b521be1e3df5d4137149f342500e969bcd5a51e1449_1,جاء ذلك خلال المباحثات التي أجراها الأسد اليوم مع وزير خارجية إسبانيا  ميغيل أنخيل موراتينوس وشملت تطورات الأوضاع في المنطقة وعملية السلام  المتوقفة وآفاقها المستقبلية.,NO_EVENT
AAW_ARB_20070913.0030-5,ورفع المتظاهرون لافتات باللغتين العربية والانجليزية تقول «كلا للجدار العازل» واخرى «الجدار العازل ارهاب اميركي».,NO_EVENT
AAW_ARB_20081228.0033-2,ورغم خلو المظاهرة أمس من الاعلام العراقية، اكد المتظاهرون الذين تقدم صفوفهم رجال دين ورؤساء عشائر، وحدة العراق وعدم تبعيتهم لطهران، مشددين على حل المفوضية.,NO_EVENT
AAW_ARB_20081116.0055-1,في الوقت الذي أولم فيه الرئيس بوش وجبة فاخرة لقادة دول العالم العشرين الذين حضروا القمة الاقتصادية، اولم مجموعة من المتظاهرين في ميدان «لافاييت» امام البيت الأبيض وجبة شعبية للمشردين والمحتاجين، ورفعوا شعار «قمة الشعب».,NO_EVENT
e6874d82b9c4d010b8b7dac04374ea41ec080da22210428e012fd95878a061fd72b2b161787e3733e3bd4981274b9003bb8002486c87a4975d936d035a504d1af5bb3ba6b06fe4301f12e9bc177b58fd8f6d939851d7d9c3468e5ae9fb154ec3c887c04c1dd2fefb6fff78b3d4888acbba88a0acf378564f249470e6b71625a6cba1afa64e87face_10,كما انضمت إلى العديد من المؤسسات التعليمية والخيرية لتقديم فرص العمل   لذوي الإحتياجات الخاصة وذلك خلال معرض التكنولوجيا والتوظيف الذي نظمته    شركة تكافل للمؤتمرات والمعارض في شهر نوفمبر الماضي.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1c4195a023a8fcefb6870d93af60b4d84206ce370a2e6e0f5d941d9b9bb9784ad9c9dfe6913fb550fb345bcc79fa230eb53a2d27ef739d671ff13bf3b2cb203c91355d0ca9b3cc757a6e3f1986734386b7f0f71dd8846da45_9,ويتوضّح الخطاب الإعلامي في قناة «العربية» من خلال نشرات الطقس عبر ما بثته القناة مؤخراً عن مفاعل «بوشهر» النووي، حيث خرجت القناة بالكامل عن موضوع المناخ الجوي إلى المناخ السياسي، مبينةً بالأرقام والخرائط التوضيحية خطورة تعرض المفاعل الإيراني لهزة زلزالية، تؤدي بدورها إلى تلويث مياه الخليج العربي، والقضاء على ثرواته السمكية وتجارة اللؤلؤ على شواطئه.,NO_EVENT
AAW_ARB_20071023.0038-3,وحمل المتظاهرون وبينهم نساء ورجال دين يتقدمهم اعضاء من الحزب الديمقراطي الكردستاني اعلام اقليم كردستان ولافتات كتبت بالعربية والكردية والانجليزية.,NO_EVENT
e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58eaacb8a80310667a61e020ce986d2991766415b1cebdaa2bef0659afff360b20cd80c76b047bd676ded9b78c0844dda51b258e629fd80d88780f33e6f519978c5afcabfd959202f3aa210dc080db433a7d8d2a62e949f4804d6a7b34639ec2bfb_6,احتسبت ركلة ركنية في الدقيقة الاولى طار لها سيباستيان سوريا برأسه فوق العارضة.,NO_EVENT
AAW_ARB_20070102.0097-7,وأوضح متظاهر آخر قال إنه من فدائيي صدام ان «تظاهرتنا باسم مجاهدي وجيش الاسلام والبعثيين رسالة استنكار ضد الحكومة العراقية والمالكي».,NO_EVENT
e6874d82b9c4d010348e7713f3214371c0e9c5443e48b7f78f572ea79ea2e0b4487406ca60fda58e92ee3ae466d7f77c85fd3876875bdd1f1349380756431bb6aa16e4a52882030fd88325f47fcdb256e98acc767133ad543c60e6459f981b188759ce4b2141f19f461e893147f33ce6650d489249d385fe1abf1cd144d0457f21d5756dedd150c8_42,"اوقعت القرعة ""الاخضر"" في المجموعة الرابعة فتصدر ترتيبها برصيد 7 نقاط امام كوريا الجنوبية (4) واندونيسيا (3) والبحرين (3).",NO_EVENT
AAW_ARB_20080131.0014-30,وفي تصرف ساخر من تصريحات باراك الأخيرة بأنه سينتظر صدور التقرير وقراءته وفقط بعد ذلك يقرر، قرأ المتظاهرون التقرير بصفحاته التي فاقت الـ 500 صفحة، عبر مكبرات الصوت حتى يوفروا عليه الجهد.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae18c6f6c04f7656a6ac44bc9047c0228983730f8faba5ca7a2d23eb9619d644b2c5a3899ea41a55c7b663fef17641c361d5de7ffa881328528e6ade533f2f89e5ff3c12424f9b8905cdd90beb9cfc91278b8c634c1b0f33b5f_9,من هنا، تؤكد الاوساط القيادية في المعارضة ان ما أدلى به الحريري لجريدة «الحياة» في ما خص تنصل الفريق الآخر من تعهداته، ليس سوى جزء من دخان التمويه على الحقيقة، معتبرة انه كان على رئيس الحكومة ان يمتلك جرأة تحديد طبيعة التعهدات التي يشكو من عدم ترجمتها بدلا من اعتماد سياسة الغموض غير البناء.,NO_EVENT
e6874d82b9c4d010b8b7dac04374ea41ec080da22210428e012fd95878a061fd72b2b161787e3733e36dbf6f60303eaeba9e2507d4f766ad3f1ae798e8eb6ea85d0a76f7f921d849ec12ce762992764b3038aa006c0a01017f39d6bca8dd653c5dd1b9f889a23038440d8ec5719954f76cd16dc2a5dbca460ae88f41cbd65d95a5590e334e6809f8_3,وقال إن الاجتماع سيتابع مدى تنفيذ أهداف الألفية فيما يخص  إمدادات المياه  وعرض تجارب التعاون بين الدول العربية في استغلال  المياه الجوفية المشتركة مع دول غير عربية  ووضع برنامج عمل للعامين  2009 و 2010 والتعاون العربي مع الدول والتجمعات الاقليمية في مجال  المياه وجائزة المجلس الوزاري العربي للمياه وتحديد اليوم العربي  للمياه.,NO_EVENT
AAW_ARB_20081230.0011-60,وحمل المتظاهرون لافتات كتب عليها «عيب يا مصر الكنانة، افتحوا الطريق امام جرحانا» و«ماذا ينتظر العرب بعد اليوم؟»,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976fb911b7334eac83c4e6463c47e01ad15e5abe51b00fc8f23b072cc99bc8b4a2be674ba651ff97c90ceced9082b6189b4ff3d64233929d7a791dac2a82b81df9a07e51806789fbb6562d0626241461093c42fc816a1cb0cb74_1,البقاع الأوسط :  استفاق البقاعيون على يوم هادئ أمس بعد ليلة عاصفة بالاحتجاجات استمرت حتى منتصف الليل، وكان أعنفها في منطقتي سعدنايل وتعلبايا، اللتين شهدتا احتكاكات مباشرة بين المحتجين وعناصر الجيش اللبناني الذي استعمل القنابل المسيلة للدموع لتفريق مناصري «المستقبل» الذين رشقوه بالحجارة.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae14eee64bd33a2a41eb91465cfd80ce256d1ce299cb689e40e2a498147866f33050a56a0d35a6083b54320fccd0445d8a1eaf5859031dcd2a586e5543bea809fccfbb325bfd04c5034ff08a6cc899318d00cdf571a76da2c00_8,كان بطل التخطيط والتنظيم والعمل الميداني، لذلك استهدفته الأجهزة الامنية دائماً، وطالما اعتقلته واحتجزته في الثكنات، وبخاصة في ثكنة الحلو، هو ورفيقه في التنظيم والنضال أبو عدنان (عبد الكريم حمد قيس) وقد سيقا عشرات المرات إلى المحكمة العسكرية وضُربا وعُذبا ووجهت إليهما تهم لإعاقة حركتهما، ولكسر صلابتهما، وإرهابهما وإرهاب رفاقهما.,NO_EVENT
AAW_ARB_20080223.0011-24,وأحرق عدد من المتظاهرين اعلاما دنماركية واسرائيلية واميركية خلال التظاهرة التي انتهت بهدوء.,NO_EVENT
AAW_ARB_20061203.0001-4,ووجه الرئيس المصري حسني مبارك انتقادا للمتظاهرين، معتبرا ان المظاهرات «تصرف غير حكيم»، محذرا من «امداد من الخارج» للمتظاهرين.,NO_EVENT
AAW_ARB_20080203.0023-14,وقال: «لا اريد ان انحدر الى هذا المستوى السفيه والعبارات الحقيرة التي استخدمها النائب علي عمار، الا انني اريد ان أؤكد ان قوى «14 آذار» تنتظر التحقيق مع الإشارة الى اننا لا نحبّذ استعمال القوة المفرطة مع المتظاهرين.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f74a0f553cd76da4e76efb30656b3c9856463a437590f49d018aa8561067f6ed5f569ff3fc2f5d999ed5c0bcf58f337f2155ba03956f2c84f4c141d7bdd142046766cc61226055e991df068766f167e0c40f811c2eebf9fa5_31,يقول نائب في فريق 14 آذار «لقد قام وليد جنبلاط بمطالعة تبرّر انتقاله من الوسطية الى «حضن» سوريا و«حزب الله» لكنه، وهو الخبير في فن المناورات، أبقى الباب مفتوحاً أمام احتمال انتهاء الاستشارات النيابية يوم الثلاثاء على تعادل في الأصوات بسبب انقسام اعضاء «اللقاء الديموقراطي» بين الحريري ومرشح المعارضة، الأمر الذي قد يدفع رئيس الجمهورية الى تأجيل الاستشارات مجدداً».,NO_EVENT
AAW_ARB_20080402.0019-3,وأشار المصدر الأمني إلى «أن احتجاجات عناصر الجماعة (المحظورة) قانوناً، شملت محافظات الجيزة (غرب القاهرة)، والإسكندرية، ودمياط، والبحيرة، والدقهلية، والغربية، والشرقية، وكفر الشيخ، وقنا، والقليوبية، وأسيوط، وسوهاج، وأنه تم توقيف أعداد محدودة من المتظاهرين، لا تتجاوز عدد أصابع اليد الواحدة في كل محافظة».,NO_EVENT
AAW_ARB_20071209.0087-1,"شهدت تدريبات الفريق الأهلاوي أمس, مشاركة المحترف البرازيلي الجديد «ليناردو سيلفا» بعد ان اجرى الكشف الطبي صباحا وتجاوزه بنجاح، وتسابق إدارة النادي الوقت كي تستخرج بطاقته الدولية قبل لقاء الغد أمام الوحدة في جدة.",NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae12d820d9a93bf726d86de480894899ff75072a2c519d40be4622006c0266a9d6c94963410dd14cc956f2de8144dfb1d47152d57ca67f1de57b571c2614fb64bf08befea9c51738a07a3f6c0adc63154db025a7564e1fbd79d_50,السيّد مجدداً      وبعد استراحة ربع ساعة، عاود فرانسين ترؤس الجلسة، فتحدث فيها عازوري والسيّد وفيتهوف على التوالي في نقاش قانوني، وأوضح السيّد ردّاً على ما أدلى به فيتهوف قبل الاستراحة، أنّه «عندما كنت مديراً عاماً للأمن العام كنت منهمكا جداً ولكن عندما احتجزت صرت عاطلاً عن العمل وأتابع كلّ ما ينشر عن القضيّة، وبما أنّنا نتحدّث عن لبنان فإنّ القضاة الذين كانوا يحتجزونني كانوا يوجّهون لي رسائل عبر أصدقاء عما يدور في القضية وكنت أدون هذه الأمور وهي لذلك موثقة».,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976fa1f2d1d27264d6c5455c17451fe1eab262d435709fb72ddb5aade627c0fc09acf15488f442b0e4f55a745e9fb60713c59009c48a7707218d1fa7cd62cb972e61d08dc04653741c6bb3515d354e415865bc52ac84716a904e_133,أول مرة خرجت كان بعد ثلاثة أيام من زواجنا.,NO_EVENT
AAW_ARB_20071013.0069-43,قتلوا بعض الرهبان واعتقلوا الكثير منهم ومن المتظاهرين، وأغاروا على المعابد البوذية، ولكنهم لا يمكن أن يوقفوا ثورة الرهبان.,NO_EVENT
AAW_ARB_20070929.0017-1,أطلقت الشرطة البورمية عيارات تحذيرية على نحو 10 الاف متظاهر في رانغون وهاجمتهم بالهراوات، كما اعتقلت اربعة رهبان بوذيين في اليوم الثالث من قمع المسيرات المناهضة للحكومة.,NO_EVENT
AAW_ARB_20071230.0019-17,واحاطت اعداد غفيرة من رجال الشرطة المتظاهرين المتجمعين امام مسجد قديم في لاهور في اكبر تجمع منذ اغتيال بوتو التي كانت ابرز قادة المعارضة ضد مشرف.,NO_EVENT
AAW_ARB_20071021.0014-6,وأصيب خمسة اشخاص بجروح في المدينة عندما اضرمت مجموعة غاضبة من المتظاهرين النيران في سيارة بعد ضرب سائقها.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae12d820d9a93bf726d86de480894899ff75072a2c519d40be4622006c0266a9d6c94963410dd14cc956f2de8144dfb1d47152d57ca67f1de57b571c2614fb64bf08befea9c51738a07a3f6c0adc63154db025a7564e1fbd79d_35,وأعلن السيّد أنّ لقاء حصل بين محاميه عازوري وبيلمار عند استلامه رئاسة لجنة التحقيق الدولية حول مسألة احتجاز الضباط الأربعة ونقل عنه وجهة نظره وهي موثقة ومفادها أنّ عدم احترام معايير العدالة الدولية في الاعتقال وفي التحقيق سيؤدّي مستقبلاً لضرب مصداقية المحكمة الخاصة بلبنان وهذا ما يحصل الآن.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d8c18e241e5ab40ae1f20912275ea1763186d97b9e34296686e3c2e51581d766740bfc8d082a6a82aecdd1cab7019d43a95a7278b609a59abd249cfccc63997dc326ada0c36e1fbf400dfac48be91aeda2c42532a112e1996772869b0c34710c22_36,كما زار قهوجي نائب القائد العام للجيش والقوات المسلحة السورية، وزير الدفاع العماد علي حبيب.,NO_EVENT
AAW_ARB_20061209.0024-4,وقال شريف فى خطاب حماسي ألقاه أمام المتظاهرين الذين رفعوا شعارات التنديد بقرار مجلس الأمن ومواقف الحكومتين الإثيوبية والأميركية «انهضوا وهبوا لقتال الأعداء الذين يغزون أراضينا».,NO_EVENT
AAW_ARB_20080903.0037-8,ومع تقدم النهار وقبل ان تنتهي المظاهرة، ظهر بين المتظاهرين شبانا وضعوا لفافات سوداء على وجوههم، وكمموا افواههم ومنهم من خلع قميصه.,NO_EVENT
AAW_ARB_20081128.0014-27,ويقود المتظاهرون الذين ارتدى معظمهم ثيابا صفراء في اشارة الى ولائهم للملك، شخصيات عديدة في بانكوك من رجال اعمال وضباط سابقين ونقابيين في القطاع العام، يجمعهم كرههم لتاكسين شيناواترا رئيس الوزراء السابق، الذي اسقطه الجيش في 2006 ويعيش في المنفى.,NO_EVENT
AAW_ARB_20070321.0032-2,وطوقت الشرطة مظاهرة محدودة قبل وصولها إلى مقر البرلمان وألقت القبض على نحو 15 من المتظاهرين بينهم محمد عبد القدوس عضو مجلس نقابة الصحافيين، فيما أطلقت 9 منهم في وقت لاحق.,NO_EVENT
AAW_ARB_20080210.0055-4,وقال رعد ايضا في احتفال للحزب في جنوب لبنان امس: «في الفترة الاخيرة شاهدنا محاولات عديدة منها زج الجيش اللبناني في مشكلة وفي ازمة مع المقاومة ومن خلال التعرض لجمهورها خارج كل سياق مألوف في تعاطي المؤسسة العسكرية مع المتظاهرين المدنيين وايضا في التحريض ضد التفاهم القائم بين حزب الله وبين التيار الوطني الحر بما هو مواد تفاهم على مستوى كل الشرائح الوطنية في هذا البلد ... ونحن للمواجهة ونحن حاضرون لها، ونحن نقول لهم، قدر لبنان الوفاق ونحن له لا يمكن ان تستدرج المعارضة لفتنة داخلية، وليبحثوا عن اساليب اخرى من اجل اثبات جدارتهم بالوكالة التي اعطيت لهم».,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d87079cb2e4560976f2538ee511f4ad0d1d97b344e2a0e49c275ed95d49088f6fc85d3285a108f6837dc7bb713da940cd536cbb2394480fda9e67bef81f18dc722c6a90b294a3773a35fd385d83bf64f1ccd55fdc88a6a32a27d587135a15fe3dd_10,وتناول اللقاء «عملية السلام المتوقفة بسبب السياسات الإسرائيلية، وفشل الإدارة الأميركية في الضغط على إسرائيل للانصياع للشرعية الدولية.,NO_EVENT
AAW_ARB_20080714.0040-4,ووصف المتظاهرون من خلال الشعارات، التي رفعوها والهتافات، التي رددوها مدعي لويس مورينو اوكامبو بانه إرهابي ومخلب قط لقوى تسعى الى تفتيت السودان.,NO_EVENT
e6874d82b9c4d0106356e6aa282cb0558dc82d2cf5541883b2b4e6de5a13ee1c380689cce4c458d89aa86111c94aa038d217e8ca87cee7b8f4eab7025fbcc72da53e0d855fa1065f2ff28e3614ed67787b6d6d6ac77a31d0525e8676e7349f4643e8cde4ec507c72698f9c277ae180f86dea981747bacb0bc87c5b46a3652012f90c6f2918a08a68_6,وقالت مديرة برنامج الشرق الأوسط في مؤسسة «كارنيغي للسلام الدولي» في واشنطن مارينا أوتاواي إن «ما يدفع القادة العرب الى اعتماد هذه السياسات هو أنه بات من المؤكد أن هذا النوع من الثورات سينتقل الى البلدان الأخرى» مشيرة الى أنه حتى الآن، لا ينوي أي من هؤلاء القادة المضي قدماً والقول «فلنواجه الأمر، لم تكن انتفاضة تونس موجهّة ضد البطالة والأسعار المرتفعة، بل إنها ثورة على الحكومة».,NO_EVENT
AAW_ARB_20080630.0021-25,واستخدمت الشرطة العصي في محاولة للسيطرة على المتظاهرين الذين ردوا باستخدام الحجارة وقضبان الحديد مما ادى الى تحطيم نوافذ حافلة للشرطة.,NO_EVENT
